subLink,word,type,level
0,accommodation,accommodation,noun,c2
1,acquired-characteristic,acquired characteristic,noun,c2
2,allele,allele,noun,c2
3,ameba,ameba,noun,c2
4,amino-acid,amino acid,noun,c2
5,amnion,amnion,noun,c2
6,amoeba,amoeba,noun,c2
7,anaerobic,anaerobic,adjective,c2
8,anatomy,anatomy,noun,c2
9,antibody,antibody,noun,c2
10,antigen,antigen,noun,c2
11,asexual,asexual,adjective,c2
12,axon,axon,noun,c2
13,bacteria,bacteria,noun,b2
14,behaviour,behaviour,noun,a2
15,being,being,noun,b2
16,biochemist,biochemist,noun,b2
17,biochemistry,biochemistry,noun,b2
18,biological,biological,adjective,b2
19,biologist,biologist,noun,b1
20,biology,biology,noun,a2
21,biomolecule,biomolecule,noun,c2
22,biotype,biotype,noun,c2
23,bisexual_1,bisexual,adjective,c2
24,blueprint,blueprint,noun,c2
25,botanist,botanist,noun,c2
26,botany,botany,noun,c2
27,capsid,capsid,noun,c2
28,carb,carb,noun,b2
29,carbohydrate,carbohydrate,noun,b2
30,cell,cell,noun,b2
31,centriole,centriole,noun,c2
32,chemosynthesis,chemosynthesis,noun,c2
33,chemosynthetic,chemosynthetic,adjective,c2
34,chlorophyll,chlorophyll,noun,c2
35,chloroplast,chloroplast,noun,c2
36,cholesterol,cholesterol,noun,c1
37,chromosomal,chromosomal,adjective,c2
38,chromosome,chromosome,noun,c2
39,circulate,circulate,verb,c1
40,clone_1,clone,noun,c1
41,clone_2,clone,verb,c1
42,community,community,noun,c2
43,connective-tissue,connective tissue,noun,c2
44,cortisol,cortisol,noun,c2
45,cosmopolitan_1,cosmopolitan,adjective,c2
46,cycle_1,cycle,noun,b1
47,cytoplasm,cytoplasm,noun,c2
48,dendrite,dendrite,noun,c2
49,dendritic,dendritic,adjective,c2
50,deoxyribonucleic-acid,deoxyribonucleic acid,noun,c2
51,digest_1,digest,verb,c1
52,digestion,digestion,noun,c1
53,digestive,digestive,adjective,c1
54,disruptor,disruptor,noun,c2
55,divide_1,divide,verb,b1
56,division,division,noun,b2
57,dna,DNA,noun,b2
58,dominant,dominant,adjective,c2
59,egg_1,egg,noun,b2
60,embryo,embryo,noun,c1
61,encode,encode,verb,c2
62,engineer_2,engineer,verb,c1
63,enzyme,enzyme,noun,c2
64,eucaryote,eucaryote,noun,c2
65,eucaryotic,eucaryotic,adjective,c2
66,eukaryote,eukaryote,noun,c2
67,eukaryotic,eukaryotic,adjective,c2
68,evolution,evolution,noun,b2
69,evolutionary,evolutionary,adjective,c1
70,evolve,evolve,verb,b2
71,excrement,excrement,noun,c2
72,excrete,excrete,verb,c2
73,faeces,faeces,noun,c2
74,feces,feces,noun,c2
75,female_1,female,adjective,a2
76,female_2,female,noun,a2
77,fertile,fertile,adjective,c1
78,fertilize,fertilize,verb,c1
79,fetus,fetus,noun,c2
80,filament,filament,noun,c2
81,fission,fission,noun,c2
82,foetus,foetus,noun,c2
83,fossil,fossil,noun,b2
84,frankenfood,Frankenfood,noun,c2
85,fungus,fungus,noun,c1
86,gamete,gamete,noun,c2
87,gas-exchange,gas exchange,noun,c2
88,gene_1,gene,noun,b2
89,gene-editing,gene editing,noun,c2
90,gene-pool,gene pool,noun,c2
91,gene-therapy,gene therapy,noun,c2
92,genetic,genetic,adjective,b2
93,genetically,genetically,adverb,b2
94,genetically-modified,genetically modified,adjective,b2
95,genetic-code,genetic code,noun,c1
96,genetic-engineering,genetic engineering,noun,b2
97,genetics,genetics,noun,b2
98,genome,genome,noun,c1
99,genotype,genotype,noun,c2
100,germ,germ,noun,b2
101,gm_2,GM,abbreviation,b2
102,gmo,GMO,noun,c2
103,heterozygote,heterozygote,noun,c2
104,histamine,histamine,noun,c2
105,homologous,homologous,adjective,c2
106,homozygote,homozygote,noun,c2
107,hormone,hormone,noun,c1
108,hybrid_2,hybrid,noun,c1
109,hydrocortisone,hydrocortisone,noun,c2
110,incubate,incubate,verb,c2
111,incubation,incubation,noun,c2
112,inheritable,inheritable,adjective,c2
113,inhibitor,inhibitor,noun,c2
114,instinct,instinct,noun,c1
115,insulin,insulin,noun,c2
116,interferon,interferon,noun,c2
117,in-vitro_1,in vitro,adjective,c2
118,in-vitro_2,in vitro,adverb,c2
119,in-vivo_1,in vivo,adjective,c2
120,in-vivo_2,in vivo,adverb,c2
121,killer-cell,killer cell,noun,c2
122,lactate,lactate,verb,c2
123,life-cycle,life cycle,noun,b2
124,lipid,lipid,noun,c2
125,lymph,lymph,noun,c2
126,lymph-node,lymph node,noun,c2
127,male_1,male,adjective,a2
128,male_2,male,noun,a2
129,maltose,maltose,noun,c2
130,medium_2,medium,noun,c2
131,meiosis,meiosis,noun,c2
132,membrane,membrane,noun,c2
133,metabolism,metabolism,noun,c1
134,microbe,microbe,noun,c2
135,mitochondrial,mitochondrial,adjective,c2
136,mitochondrion,mitochondrion,noun,c2
137,mitosis,mitosis,noun,c2
138,mutant_1,mutant,adjective,c2
139,mutant_2,mutant,noun,c2
140,mutate,mutate,verb,c2
141,mutation,mutation,noun,c1
142,nerve_1,nerve,noun,b2
143,neurology,neurology,noun,c2
144,neuron,neuron,noun,c2
145,neurotransmitter,neurotransmitter,noun,c2
146,nucleotide,nucleotide,noun,c2
147,nucleus,nucleus,noun,c1
148,nutrient,nutrient,noun,b2
149,oestrogen,oestrogen,noun,c2
150,organic,organic,adjective,c1
151,organism,organism,noun,b2
152,oviparous,oviparous,adjective,c2
153,ovoviviparous,ovoviviparous,adjective,c2
154,ovulate,ovulate,verb,c2
155,ovum,ovum,noun,c2
156,parasite,parasite,noun,c1
157,pathology,pathology,noun,c2
158,pepsin,pepsin,noun,c2
159,pharming,pharming,noun,c2
160,phenotype,phenotype,adjective,c2
161,photosynthesis,photosynthesis,noun,c1
162,physiology,physiology,noun,c1
163,pigmentation,pigmentation,noun,c2
164,procaryote,procaryote,noun,c2
165,procaryotic,procaryotic,adjective,c2
166,progesterone,progesterone,noun,c2
167,prokaryote,prokaryote,noun,c2
168,prokaryotic,prokaryotic,adjective,c2
169,propagate,propagate,verb,c2
170,propagation,propagation,noun,c2
171,protein,protein,noun,b2
172,protoplasm,protoplasm,noun,c2
173,receptor,receptor,noun,c2
174,recessive,recessive,adjective,c2
175,regurgitate,regurgitate,verb,c2
176,replicator,replicator,noun,c2
177,reproduce,reproduce,verb,c1
178,reproduction,reproduction,noun,c1
179,reproductive,reproductive,adjective,c1
180,respiration,respiration,noun,c2
181,respiratory,respiratory,adjective,c2
182,rna,RNA,noun,c2
183,secrete,secrete,verb,c2
184,semen,semen,noun,c2
185,sequence_2,sequence,verb,c2
186,sex-chromosome,sex chromosome,noun,c2
187,species,species,noun,b2
188,specimen,specimen,noun,c1
189,sperm,sperm,noun,c2
190,starch_1,starch,noun,c2
191,stem-cell,stem cell,noun,c2
192,stimulus,stimulus,noun,c1
193,subspecies,subspecies,noun,c1
194,symbiosis,symbiosis,noun,c2
195,synthesis,synthesis,noun,c1
196,synthesize,synthesize,verb,c2
197,testosterone,testosterone,noun,c2
198,survival_1,the survival of the fittest,idiom,c2
199,tissue,tissue,noun,c1
200,transgenic_1,transgenic,adjective,c2
201,transgenic_2,transgenic,noun,c2
202,urinate,urinate,verb,c2
203,vector,vector,noun,c2
204,vesicle,vesicle,noun,c2
205,virus,virus,noun,a2
206,viviparous,viviparous,adjective,c2
207,wall_1,wall,noun,c2
208,x-chromosome,X chromosome,noun,c2
209,y-chromosome,Y chromosome,noun,c2
210,zoologist,zoologist,noun,c1
211,zoology,zoology,noun,c1
212,accelerator-board,accelerator board,noun,c2
213,access_2,access,verb,b1
214,add-in_2,add-in,noun,c2
215,ai,AI,abbreviation,c2
216,algol,Algol,noun,c2
217,alt-key,Alt key,noun,c2
218,analogue_1,analogue,adjective,c1
219,animation,animation,noun,b2
220,antivirus,antivirus,adjective,c1
221,app,app,noun,a2
222,applet,applet,noun,c2
223,application,application,noun,c1
224,ar_2,AR,noun,c2
225,architect_1,architect,noun,c2
226,architect_2,architect,verb,c2
227,architecture,architecture,noun,c1
228,archive_1,archive,noun,c2
229,archive_2,archive,verb,c2
230,array_1,array,noun,c2
231,artificial-intelligence,artificial intelligence,noun,b2
232,authenticate,authenticate,verb,c2
233,authoring,authoring,noun,c2
234,autocorrect_1,autocorrect,noun,c2
235,autocorrect_2,autocorrect,verb,c2
236,back-end_1,back end,noun,c2
237,back-end_2,back-end,adjective,c2
238,backslash,backslash,noun,c2
239,backspace_1,backspace,noun,c2
240,backspace_2,backspace,verb,c2
241,back-up,back up,phrasal verb,c1
242,backup,backup,noun,c1
243,basic_2,BASIC,noun,c2
244,batch_1,batch,noun,c2
245,beta-version,beta version,noun,c2
246,binary_2,binary,adjective,c2
247,bios,BIOS,abbreviation,c2
248,bit_1,bit,noun,c2
249,blackberrytm,BlackBerry™,noun,c1
250,bluetoothtm,Bluetooth™,noun,c1
251,blu-ray,Blu-ray,noun,c1
252,boolean-operator,Boolean operator,noun,c2
253,boot_2,boot,verb,c2
254,bootstrap_1,bootstrap,noun,c2
255,bootstrap_2,bootstrap,verb,c2
256,bot,bot,noun,c1
257,botnet,botnet,noun,c2
258,bug_1,bug,noun,b2
259,buggy_2,buggy,adjective,c2
260,bundle_1,bundle,noun,c2
261,bundle_2,bundle,verb,c2
262,burn_1,burn,verb,c2
263,bus_1,bus,noun,c2
264,button_1,button,noun,a2
265,byte,byte,noun,c1
266,cache_1,cache,noun,c2
267,cache_2,cache,verb,c2
268,card_1,card,noun,c2
269,cd-burner,CD burner,noun,c2
270,cd-rom,CD-ROM,noun,b2
271,cd-writer,CD writer,noun,c2
272,central-processing-unit,central processing unit,noun,c2
273,channel_1,channel,noun,c1
274,chatbot,chatbot,noun,c2
275,chip_1,chip,noun,b1
276,click_1,click,verb,b1
277,click_2,click,noun,b1
278,client,client,noun,c2
279,clip-art,clip art,noun,c2
280,clipboard,clipboard,noun,c2
281,clock-speed,clock speed,noun,c2
282,clone_1,clone,noun,c2
283,cobol,COBOL,noun,c2
284,code_1,code,noun,b2
285,code_2,code,verb,b2
286,codec,codec,noun,c2
287,command_1,command,noun,b2
288,command-language,command language,noun,c2
289,compatibility,compatibility,noun,c2
290,compatible,compatible,adjective,c1
291,computer,computer,noun,a1
292,computer-aided,computer-aided,adjective,c1
293,computer-generated,computer-generated,adjective,c1
294,computerize,computerize,verb,c1
295,computer-literate,computer-literate,adjective,c1
296,computing,computing,noun,b1
297,configuration,configuration,noun,c2
298,configure,configure,verb,c2
299,connect,connect,verb,a2
300,console2,console,noun,c2
301,control_1,control,noun,c1
302,corrupt_2,corrupt,verb,c2
303,corruption,corruption,noun,c2
304,courseware,courseware,noun,c2
305,cpu,CPU,abbreviation,c2
306,cracker,cracker,noun,c2
307,crash_1,crash,noun,b2
308,crash_2,crash,verb,b2
309,cursor,cursor,noun,c1
310,cut_1,cut,verb,b2
311,cybercrime,cybercrime,noun,c1
312,cyberspace,cyberspace,noun,c1
313,data,data,noun,a2
314,databank,databank,noun,c1
315,database,database,noun,b2
316,data-centre,data centre,noun,c2
317,data-processing,data processing,noun,c1
318,data-set,data set,noun,c1
319,data-terminal,data terminal,noun,c2
320,data-warehouse,data warehouse,noun,c2
321,data-warehousing,data warehousing,noun,c2
322,debug_1,debug,noun,c2
323,debug_2,debug,verb,c2
324,debugger,debugger,noun,c2
325,deck_1,deck,noun,c2
326,default_1,default,noun,c1
327,delete_1,delete,verb,b2
328,deletion,deletion,noun,c1
329,demo_1,demo,noun,c2
330,demo_3,demo,verb,c2
331,deprecate,deprecate,verb,c2
332,deselect,deselect,verb,c2
333,desktop,desktop,noun,c1
334,desktop-publishing,desktop publishing,noun,c2
335,diagnostic_2,diagnostic,noun,c2
336,dialog-box,dialog box,noun,c2
337,digital_1,digital,adjective,a2
338,directory,directory,noun,c2
339,disassemble,disassemble,verb,c2
340,disassembler,disassembler,noun,c2
341,disinfect,disinfect,verb,c2
342,disk,disk,noun,b2
343,disk-drive,disk drive,noun,c2
344,diskette,diskette,noun,c2
345,display_2,display,noun,c1
346,docking-station,docking station,noun,c2
347,document_1,document,noun,a2
348,dongle,dongle,noun,c2
349,double-click,double-click,verb,b2
350,down_4,down,adjective,c1
351,download_1,download,verb,a2
352,download_2,download,noun,a2
353,drag_1,drag,verb,c2
354,drag-and-drop,drag-and-drop,adjective,c2
355,drive_2,drive,noun,c2
356,drive-bay,drive bay,noun,c2
357,driver,driver,noun,c2
358,drop-down-menu,drop-down menu,noun,c1
359,duplex_1,duplex,adjective,c2
360,dvd,DVD,noun,a1
361,e-book,e-book,noun,b2
362,edit_2,edit,verb,b2
363,edutainment,edutainment,noun,c2
364,encode,encode,verb,c1
365,encrypt,encrypt,verb,c2
366,end-user,end user,noun,c2
367,environment,environment,noun,c2
368,e-reader,e-reader,noun,b2
369,error-correction,error correction,noun,b2
370,error-message,error message,noun,b1
371,escape_2,escape,noun,c2
372,executable,executable,adjective,c2
373,exit_2,exit,verb,c1
374,export_2,export,verb,b2
375,extension,extension,noun,c2
376,file_1,file,noun,b1
377,filename,filename,noun,b2
378,file-sharing,file sharing,noun,c1
379,filter_1,filter,noun,c2
380,firewall,firewall,noun,c1
381,firmware,firmware,noun,c2
382,flash-drive,flash drive,noun,c1
383,flash-memory,flash memory,noun,c2
384,flatbed-scanner,flatbed scanner,noun,c2
385,flat-panel,flat-panel,adjective,c2
386,flat-screen,flat-screen,adjective,b1
387,flic,flic,noun,c2
388,floppy-disk,floppy disk,noun,c2
389,folder,folder,noun,b2
390,format_2,format,verb,c1
391,fortran,Fortran,noun,c2
392,forward-slash,forward slash,noun,c2
393,freeware,freeware,noun,c2
394,freeze_1,freeze,verb,c2
395,front-end_1,front end,noun,c2
396,function_1,function,noun,c2
397,functionality,functionality,noun,c2
398,function-key,function key,noun,c2
399,generate,generate,verb,c2
400,gibibit,gibibit,noun,c2
401,gibibyte,gibibyte,noun,c2
402,gif,GIF,noun,c2
403,gigabit,gigabit,noun,c2
404,gigabyte,gigabyte,noun,c1
405,graphics,graphics,noun,b2
406,graphics-adapter,graphics adapter,noun,c2
407,graphics-card,graphics card,noun,c2
408,graphics-tablet,graphics tablet,noun,c2
409,groupware,groupware,noun,c2
410,gui,GUI,noun,c2
411,hack_1,hack,verb,b2
412,hack_2,hack,noun,c2
413,hackathon,hackathon,noun,c2
414,hacker,hacker,noun,c1
415,handheld_2,handheld,adjective,b2
416,hard-copy,hard copy,noun,c2
417,hard-disk,hard disk,noun,c1
418,hard-error,hard error,noun,c2
419,hardware,hardware,noun,c1
420,help-desk,help desk,noun,c1
421,icon,icon,noun,b2
422,import_2,import,verb,b2
423,infect,infect,verb,c1
424,information-technology,information technology,noun,b1
425,initialization,initialization,noun,c2
426,initialize,initialize,verb,c2
427,input_1,input,noun,b2
428,input_2,input,verb,b2
429,install,install,verb,b2
430,instruction_1,instruction,noun,b2
431,interactive,interactive,adjective,c1
432,interface_1,interface,noun,c1
433,interoperability,interoperability,noun,c2
434,interpreter,interpreter,noun,c2
435,intranet,intranet,noun,c1
436,invalid_1,invalid,adjective,c2
437,ipodtm,iPod™,noun,b1
438,isa2,ISA,abbreviation,c2
439,it_2,IT,noun,b1
440,iteration,iteration,noun,c2
441,joystick,joystick,noun,c2
442,k_2,K,abbreviation,c2
443,key_1,key,noun,b1
444,key_3,key,verb,b1
445,keyboard_1,keyboard,noun,b1
446,keylogger,keylogger,noun,c2
447,keystroke,keystroke,noun,c2
448,keyword,keyword,noun,b2
449,kibibit,kibibit,noun,c2
450,kibibyte,kibibyte,noun,c2
451,killer-app,killer app,noun,c2
452,kilobit,kilobit,noun,c2
453,kilobyte,kilobyte,noun,c2
454,laggy,laggy,adjective,c2
455,lan,LAN,noun,c2
456,landscape_1,landscape,noun,c2
457,language,language,noun,a1
458,laptop,laptop,noun,a2
459,list-box,list box,noun,c2
460,load_2,load,verb,c1
461,local-area-network,local area network,noun,c2
462,local-bus,local bus,noun,c2
463,location,location,noun,c2
464,logic_1,logic,noun,c2
465,logic-circuit,logic circuit,noun,c2
466,log-in,log in,phrasal verb,b1
467,login,login,noun,b1
468,log-off,log off,phrasal verb,b2
469,log-on,log on,phrasal verb,b1
470,logon,logon,noun,b2
471,log-out,log out,phrasal verb,b2
472,machine-code,machine code,noun,c2
473,machine-learning,machine learning,noun,c1
474,macro_1,macro,noun,c2
475,mainframe,mainframe,noun,c2
476,malicious,malicious,adjective,c2
477,malware,malware,noun,c2
478,markup,markup,noun,c2
479,mebibit,mebibit,noun,c2
480,mebibyte,mebibyte,noun,c2
481,medium_2,medium,noun,c2
482,megabit,megabit,noun,c2
483,megabyte,megabyte,noun,c1
484,megaflop,megaflop,noun,c2
485,megahertz,megahertz,noun,c2
486,megapixel,megapixel,noun,c2
487,memory,memory,noun,a2
488,memory-bank,memory bank,noun,c2
489,memory-card,memory card,noun,c1
490,memory-sticktm,Memory Stick™,noun,b2
491,menu,menu,noun,a1
492,menu-bar,menu bar,noun,c1
493,microchip_1,microchip,noun,c1
494,microprocessor,microprocessor,noun,c1
495,middleware,middleware,noun,c2
496,mobile-device,mobile device,noun,a2
497,mod_1,mod,noun,c2
498,mod_2,mod,verb,c2
499,modding,modding,noun,c2
500,modem,modem,noun,c2
501,module,module,noun,c2
502,monitor_1,monitor,noun,b2
503,motherboard,motherboard,noun,c2
504,mouse_1,mouse,noun,a1
505,mouse-mat,mouse mat,noun,b2
506,mouse-potato,mouse potato,noun,c2
507,mp3-player,MP3 player,noun,a2
508,multimedia_2,multimedia,adjective,c1
509,multiprocessor,multiprocessor,noun,c2
510,multitasking,multitasking,noun,c2
511,netbook,netbook,noun,c2
512,network_1,network,noun,a2
513,network_2,network,verb,b2
514,noise,noise,noun,c2
515,notebook,notebook,noun,c2
516,on-board,on-board,adjective,c2
517,onboard,onboard,verb,c2
518,open_2,open,verb,a1
519,open-source,open-source,adjective,c2
520,operating-system,operating system,noun,c1
521,operation,operation,noun,b2
522,option_1,option,noun,a2
523,output_1,output,noun,b2
524,output_2,output,verb,b2
525,overflow_2,overflow,noun,c2
526,overload_1,overload,verb,c1
527,overload_2,overload,noun,c1
528,palmtop,palmtop,noun,c2
529,parallel-port,parallel port,noun,c2
530,pascal,pascal,noun,c2
531,passcode,passcode,noun,c1
532,password,password,noun,b2
533,paste_2,paste,verb,c1
534,patch_1,patch,noun,c2
535,pc_1,PC,noun,c1
536,pen-drive,pen drive,noun,c2
537,peripheral_2,peripheral,noun,c2
538,personal-computer,personal computer,noun,a2
539,photoshop,photoshop,verb,c2
540,pinch_1,pinch,verb,c1
541,piracy,piracy,noun,c1
542,pirate_2,pirate,verb,c1
543,pixel,pixel,noun,c2
544,pixelate,pixelate,verb,c2
545,plasma-screen,plasma screen,noun,c2
546,platform,platform,noun,c2
547,plug-and-play_1,Plug and Play,noun,c2
548,plug-and-play_2,plug-and-play,adjective,c2
549,plug-in_3,plug-in,adjective,c2
550,pointer,pointer,noun,c2
551,pointing-device,pointing device,noun,c2
552,pop-up_1,pop-up,noun,c1
553,port_1,port,noun,c2
554,portrait,portrait,noun,c2
555,power-brick,power brick,noun,c2
556,power-user,power user,noun,c2
557,predictive,predictive,adjective,c2
558,print_1,print,verb,a2
559,printer,printer,noun,a2
560,printout,printout,noun,b2
561,process1_2,process,verb,b2
562,processor,processor,noun,c1
563,program_1,program,noun,a2
564,program_2,program,verb,b1
565,programmatically,programmatically,adverb,c2
566,programmer,programmer,noun,b1
567,programming,programming,noun,b2
568,prompt_3,prompt,noun,c2
569,proxy-server,proxy server,noun,c2
570,push-alert,push alert,noun,c2
571,query-language,query language,noun,c2
572,quit,quit,verb,b1
573,ram_3,RAM,noun,c1
574,random-access-memory,random-access memory,noun,c2
575,read-only,read-only,adjective,c1
576,read-only-memory,read-only memory,noun,c2
577,real-time,real time,noun,b2
578,reboot_2,reboot,verb,c2
579,refresh,refresh,verb,c1
580,reload,reload,verb,c2
581,reserved-word,reserved word,noun,c2
582,resize,resize,verb,c2
583,retrieval,retrieval,noun,c2
584,retrieve,retrieve,verb,c1
585,return_2,return,noun,c1
586,right-click,right-click,verb,c1
587,rip_1,rip,verb,c2
588,rom,ROM,noun,c2
589,router1,router,noun,c2
590,run_1,run,verb,b2
591,saas,SaaS,noun,c2
592,safe-mode,safe mode,noun,c2
593,save_1,save,verb,a2
594,scan_1,scan,verb,b2
595,scanner,scanner,noun,b2
596,scareware,scareware,noun,c2
597,screen_1,screen,noun,a2
598,screen-saver,screen saver,noun,c2
599,screenshot,screenshot,noun,c1
600,script_1,script,noun,c2
601,scroll_2,scroll,verb,c1
602,scroll-bar,scroll bar,noun,c2
603,search_1,search,noun,a2
604,second-screen_1,second screen,noun,c1
605,security-hole,security hole,noun,c2
606,seek-time,seek time,noun,c2
607,select_1,select,verb,b2
608,serial-port,serial port,noun,c2
609,server,server,noun,c1
610,server-farm,server farm,noun,c2
611,sgml,SGML,abbreviation,c2
612,shareware,shareware,noun,c2
613,shift_1,shift,noun,c2
614,silicon-chip,silicon chip,noun,c1
615,skin_1,skin,noun,c2
616,slash_2,slash,noun,c1
617,slider,slider,noun,c2
618,slide-show,slide show,noun,c2
619,smart-speaker,smart speaker,noun,c2
620,soft-error,soft error,noun,c2
621,software,software,noun,b1
622,software-engineer,software engineer,noun,b2
623,sound-card,sound card,noun,c2
624,sound-effect,sound effect,noun,b2
625,source-code,source code,noun,c2
626,space-bar,space bar,noun,c2
627,speech-recognition,speech recognition,noun,c2
628,spellcheck_1,spellcheck,verb,c1
629,spellcheck_2,spellcheck,noun,c1
630,spellchecker,spellchecker,noun,c1
631,split-screen_1,split screen,noun,c2
632,split-screen_2,split-screen,adjective,c2
633,spreadsheet,spreadsheet,noun,c1
634,stack_1,stack,noun,c2
635,status-bar,status bar,noun,c2
636,storage,storage,noun,c1
637,suite,suite,noun,c2
638,swipe_1,swipe,verb,c1
639,system,system,noun,b1
640,systems-analysis,systems analysis,noun,c2
641,systems-analyst,systems analyst,noun,c2
642,system-unit,system unit,noun,c2
643,tab_1,tab,noun,c1
644,tablet,tablet,noun,a2
645,terminal_1,terminal,noun,c1
646,text-to-speech,text-to-speech,noun,c2
647,thumb-drive,thumb drive,noun,c2
648,time-out_1,time out,phrasal verb,c1
649,timeout,timeout,noun,c2
650,timestamp_1,timestamp,noun,c2
651,timestamp_2,timestamp,verb,c2
652,title-bar,title bar,noun,c2
653,toggle_1,toggle,noun,c2
654,toggle_2,toggle,verb,c2
655,toolbar,toolbar,noun,c2
656,touchpad,touchpad,noun,c2
657,touchscreen,touchscreen,noun,b2
658,trojan-horse,Trojan horse,noun,c2
659,troubleshoot,troubleshoot,verb,c2
660,tts,TTS,abbreviation,c2
661,tutorial_1,tutorial,noun,c2
662,type_2,type,verb,b1
663,uncheck,uncheck,verb,b2
664,undelete,undelete,verb,c2
665,underscore_2,underscore,noun,c1
666,unencrypted,unencrypted,adjective,c2
667,uninstall,uninstall,verb,c1
668,unit,unit,noun,b2
669,unlock,unlock,verb,c2
670,unreadable,unreadable,adjective,c2
671,upgrade_1,upgrade,verb,c1
672,upgrade_2,upgrade,noun,c1
673,upload_1,upload,verb,a2
674,upload_2,upload,noun,a2
675,usb,USB,abbreviation,c1
676,usb-drive,USB drive,noun,c1
677,user,user,noun,a2
678,user-id,user ID,noun,b2
679,username,username,noun,b1
680,utility_1,utility,noun,c2
681,vapourware,vapourware,noun,c2
682,vdu,VDU,noun,c2
683,video_1,video,noun,a1
684,video-card,video card,noun,c2
685,virtual,virtual,adjective,b2
686,virtual-machine,virtual machine,noun,c2
687,virtual-reality,virtual reality,noun,b2
688,virus,virus,noun,a2
689,visual-display-unit,visual display unit,noun,c2
690,voice-assistant,voice assistant,noun,c1
691,voice-recognition,voice recognition,noun,c1
692,vpn,VPN,noun,c2
693,wallpaper_1,wallpaper,noun,c2
694,wan_2,WAN,noun,c2
695,webcam,webcam,noun,b2
696,wi-fitm,Wi-Fi™,noun,b1
697,window,window,noun,b1
698,wireless_2,wireless,adjective,b1
699,word-processing,word processing,noun,c1
700,word-processor,word processor,noun,c1
701,workstation,workstation,noun,c1
702,worm_1,worm,noun,c2
703,wysiwyg,WYSIWYG,abbreviation,c2
704,xml,XML,noun,c2
705,3d-printer,3D printer,noun,b2
706,ac,AC,abbreviation,c2
707,action_1,action,noun,c2
708,activate,activate,verb,b2
709,activation,activation,noun,c1
710,actuate,actuate,verb,c2
711,adapter,adapter,noun,c1
712,alternator,alternator,noun,c2
713,ammeter,ammeter,noun,c2
714,amp_1,amp,noun,c2
715,amperage,amperage,noun,c2
716,amplifier,amplifier,noun,c1
717,analogue_1,analogue,adjective,c1
718,antenna,antenna,noun,c1
719,appliance,appliance,noun,b2
720,arm_1,arm,noun,c1
721,ball-bearing,ball bearing,noun,c2
722,bandwidth,bandwidth,noun,c2
723,battery,battery,noun,b1
724,bearing,bearing,noun,c2
725,belt_1,belt,noun,c1
726,belt-drive,belt drive,noun,c2
727,bench-test_1,bench test,noun,c2
728,bench-test_2,bench-test,verb,c2
729,blade,blade,noun,c1
730,blow_1,blow,verb,c2
731,blueprint,blueprint,noun,c2
732,bolt_1,bolt,noun,c2
733,bolt_2,bolt,verb,c2
734,bolt-on,bolt-on,adjective,c2
735,break_1,break,verb,a1
736,break-down,break down,phrasal verb,b1
737,breakdown,breakdown,noun,c1
738,button_1,button,noun,a2
739,cable_1,cable,noun,b2
740,cannibalize,cannibalize,verb,c2
741,capacitor,capacitor,noun,c2
742,capacity,capacity,noun,c1
743,chemical-engineering,chemical engineering,noun,b2
744,chronograph,chronograph,noun,c2
745,circuit,circuit,noun,b2
746,circuit-board,circuit board,noun,c2
747,circuit-breaker,circuit breaker,noun,c2
748,civil-engineering,civil engineering,noun,c1
749,clock_1,clock,noun,a1
750,coax_2,coax,adjective,c2
751,coaxial,coaxial,adjective,c2
752,cog,cog,noun,c2
753,condenser,condenser,noun,c2
754,conduct_1,conduct,verb,c1
755,connect,connect,verb,a2
756,console2,console,noun,c2
757,contrivance,contrivance,noun,c2
758,controller,controller,noun,b2
759,crane_1,crane,noun,c1
760,crank_1,crank,noun,c2
761,crank_2,crank,verb,c2
762,crank-up,crank up,phrasal verb,c2
763,current_2,current,noun,b2
764,cycle_1,cycle,noun,b2
765,dc,DC,abbreviation,c2
766,deactivate,deactivate,verb,c2
767,depress,depress,verb,c2
768,device,device,noun,a2
769,dial_1,dial,noun,c1
770,diode,diode,noun,c2
771,disconnect_1,disconnect,verb,c1
772,driveshaft,driveshaft,noun,c2
773,dynamo,dynamo,noun,c2
774,earth_1,earth,noun,c2
775,earth_2,earth,verb,c2
776,electric_1,electric,adjective,a2
777,electrical,electrical,adjective,a2
778,electrical-engineering,electrical engineering,noun,b2
779,electricity,electricity,noun,a2
780,electrode,electrode,noun,c1
781,electronic,electronic,adjective,a2
