subLink,word,type,level
750,effect_1,to no effect,idiom,c1
751,torpedo_2,torpedo,verb,c2
752,tortured,tortured,adjective,c2
753,train-wreck,train wreck,noun,c2
754,trouble_1,trouble,noun,a2
755,troublesome,troublesome,adjective,c2
756,turkey_1,turkey,noun,c2
757,unambitious,unambitious,adjective,b1
758,unattainable,unattainable,adjective,c2
759,unavailing,unavailing,adjective,c2
760,underdog,underdog,noun,c1
761,underperform,underperform,verb,c2
762,undershoot_1,undershoot,verb,c2
763,undesirable_1,undesirable,adjective,c1
764,undistinguished,undistinguished,adjective,c2
765,undo,undo,verb,c2
766,undoing,undoing,noun,c2
767,unfeasible,unfeasible,adjective,c2
768,unfulfilled,unfulfilled,adjective,c2
769,unpromising,unpromising,adjective,c2
770,unravel,unravel,verb,c2
771,unrealized,unrealized,adjective,c2
772,unrecognized,unrecognized,adjective,c2
773,unrewarded,unrewarded,adjective,c2
774,unsuccessful,unsuccessful,adjective,b1
775,unsuccessfully,unsuccessfully,adverb,b1
776,unviable,unviable,adjective,c2
777,unworkable,unworkable,adjective,c2
778,up_1,up against something,idiom,c1
779,vain,vain,adjective,c2
780,vainly,vainly,adverb,c2
781,washed-up,washed up,adjective,c2
782,washout,washout,noun,c2
783,wasted,wasted,adjective,c2
784,well-intentioned,well intentioned,adjective,c2
785,well-meaning,well meaning,adjective,c2
786,well-meant,well meant,adjective,c2
787,push_2,when push comes to shove,idiom,c2
788,wildcat_1,wildcat,adjective,c2
789,win_1,win or lose,idiom,c2
790,wipeout,wipeout,noun,c2
791,write-off_2,write-off,noun,c2
792,write-off_1,write off,phrasal verb,c2
793,win_1,you win,idiom,c2
794,z-list,Z-list,adjective,c2
795,z-lister,Z-lister,noun,c2
796,academy-awardtm,Academy Award™,noun,c2
797,dog_1,(a case of) dog eat dog,idiom,c2
798,accede,accede,verb,c2
799,accession,accession,noun,c2
800,acclaim_1,acclaim,verb,c2
801,acclaim_2,acclaim,noun,c2
802,accolade,accolade,noun,c2
803,accomplish,accomplish,verb,b2
804,accomplishment,accomplishment,noun,c1
805,accredit,accredit,verb,c2
806,accreditation,accreditation,noun,c2
807,accredited,accredited,adjective,c2
808,ace_1,ace,noun,c2
809,ace_3,ace,verb,c2
810,achieve,achieve,verb,a2
811,achievement,achievement,noun,b1
812,achiever,achiever,noun,c1
813,acid-test,acid test,noun,c2
814,close2_1,a close thing,idiom,c2
815,adapt,adapt,verb,b2
816,adaptability,adaptability,noun,c2
817,adaptable,adaptable,adjective,c1
818,advance_1,advance,noun,b2
819,advance_2,advance,verb,c1
820,advancement,advancement,noun,c1
821,advantage_1,advantage,noun,a2
822,advantage_2,advantage,verb,c1
823,advantaged,advantaged,adjective,c1
824,fighting,a fighting chance,idiom,c2
825,flash_1,a flash in the pan,idiom,c2
826,aggressive,aggressive,adjective,b2
827,aggressively,aggressively,adverb,b2
828,act_2,a hard/tough act to follow,idiom,c2
829,aim_1,aim,verb,b1
830,aim_2,aim,noun,b1
831,a-list,A-list,adjective,c2
832,a-lister,A-lister,noun,c2
833,all_3,"all the better, harder, more, etc.",idiom,c1
834,ambition_1,ambition,noun,b1
835,ambitious,ambitious,adjective,b1
836,ambitiously,ambitiously,adverb,b1
837,near_2,a near thing,idiom,c2
838,luck_1,any luck?,idiom,c2
839,step_1,a/one step ahead (of somebody/something),idiom,c2
840,aplomb,aplomb,noun,c2
841,apogee,apogee,noun,c2
842,success,a resounding success,idiom,c2
843,roaring,a roaring success,idiom,c2
844,aspirant_2,aspirant,noun,c2
845,aspiration,aspiration,noun,c1
846,aspirational,aspirational,adjective,c2
847,aspire,aspire,verb,c1
848,aspiring,aspiring,adjective,c1
849,sporting,a sporting chance,idiom,c2
850,ass-kicking,ass-kicking,adjective,c2
851,attain,attain,verb,c1
852,attainable,attainable,adjective,c2
853,attainment,attainment,noun,c1
854,augur,augur,verb,c2
855,auspicious,auspicious,adjective,c2
856,auspiciously,auspiciously,adverb,c2
857,track_1,back on track,idiom,c2
858,banner-year,banner year,noun,c2
859,bat_2,bat a thousand,idiom,c2
860,batting-average,batting average,noun,c2
861,battle_1,battle,noun,b1
862,battle_2,battle,verb,b2
863,best_3,be (all) for the best,idiom,a2
864,bear_1,bear fruit,idiom,c2
865,rose_1,be coming up roses,idiom,c2
866,cook_1,be cooking with gas,idiom,c2
867,beginner-s-luck,beginner’s luck,noun,c2
868,great_1,be going great guns,idiom,c2
869,place_1,be going places,idiom,c2
870,golden,be golden,idiom,c2
871,home_2,be home and dry,idiom,c2
872,belong-to,belong to,phrasal verb,c2
873,belt_1,belt and braces,idiom,c2
874,roll_2,be on a roll,idiom,c2
875,tear1_2,be on a tear,idiom,c2
876,track_1,be on track,idiom,c2
877,ride_1,be riding high,idiom,c2
878,best_4,best,verb,c2
879,game_1,be still/back in the game,idiom,c2
880,making,be the making of somebody,idiom,c2
881,late_2,better late than never,idiom,c1
882,luck_1,better luck next time,idiom,c1
883,well_1,be well on the way to something/doing something,idiom,c2
884,bhadralok,bhadralok,noun,c2
885,bid1_1,bid,noun,c1
886,bid1_2,bid,verb,c1
887,big_1,big,adjective,c1
888,big-hitter,big hitter,noun,c2
889,big-league_1,big league,noun,c2
890,big-league_2,big-league,adjective,c2
891,big-man-on-campus,Big Man on Campus,noun,c2
892,big-time_2,big time,noun,c1
893,b-list,B-list,adjective,c2
894,blockbuster,blockbuster,noun,c1
895,blockbusting,blockbusting,adjective,c2
896,blossom_2,blossom,verb,c1
897,blow_1,blow your own trumpet,idiom,c2
898,blueprint,blueprint,noun,c2
899,bluff-your-way-in,bluff your way in,phrasal verb,c2
900,bluff-your-way-into,bluff your way into,phrasal verb,c2
901,bluff-your-way-out,bluff your way out,phrasal verb,c2
902,bluff-your-way-out-of,bluff your way out of,phrasal verb,c2
903,bluff-your-way-through,bluff your way through,phrasal verb,c2
904,bmoc,BMOC,abbreviation,c2
905,boast_1,boast,verb,c1
906,boast_2,boast,noun,c2
907,boffo,boffo,adjective,c2
908,bonanza_1,bonanza,noun,c2
909,boom_1,boom,noun,c1
910,boom_2,boom,verb,c1
911,boom-town,boom town,noun,c2
912,boost_1,boost,verb,b2
913,boost_2,boost,noun,b2
914,bounce-back,bounce back,phrasal verb,c1
915,bouncebackability,bouncebackability,noun,c2
916,bragging-rights,bragging rights,noun,c2
917,break_2,break,noun,c2
918,break-into,break into,phrasal verb,c2
919,breakout_2,breakout,adjective,c2
920,break-through,break through,phrasal verb,c2
921,breakthrough_1,breakthrough,noun,c1
922,breakthrough_2,breakthrough,adjective,c2
923,breeze-through,breeze through,phrasal verb,c2
924,bright_1,bright,adjective,b1
925,bright-young-thing,bright young thing,noun,c2
926,brilliant,brilliant,adjective,a2
927,brilliantly,brilliantly,adverb,b1
928,home_2,bring home the bacon,idiom,c2
929,bring-off,bring off,phrasal verb,c2
930,bear_1,bring something to bear (on somebody/something),idiom,c2
931,bubble-under,bubble under,phrasal verb,c2
932,buccaneer,buccaneer,noun,c2
933,budding,budding,adjective,c2
934,bust_1,bust a gut (doing something/to do something),idiom,c2
935,ass,bust your ass (doing something/to do something),idiom,c2
936,butt_2,bust your butt/chops/hump (doing something/to do something),idiom,c2
937,chop_2,bust your chops/butt/hump (doing something/to do something),idiom,c2
938,hump_1,bust your hump/butt/chops (doing something/to do something),idiom,c2
939,can-do,can-do,adjective,c2
940,capstone,capstone,noun,c2
941,carry_1,carry all/everything before you,idiom,c2
942,carry-off,carry off,phrasal verb,c2
943,carry-through,carry through,phrasal verb,c2
944,day,carry/win the day,idiom,c2
945,carve,carve,verb,c2
946,cast-iron_2,cast-iron,adjective,c2
947,cbe,CBE,noun,c2
948,cert_1,cert,noun,c2
949,certificate_1,certificate,noun,b2
950,certificate_2,certificate,verb,b2
951,chalk-up,chalk up,phrasal verb,c2
952,circumvent,circumvent,verb,c2
953,claim_1,claim,verb,c1
954,claw_2,"claw your way back, into something, out of something, to something, etc.",idiom,c2
955,bandwagon,climb/jump on the bandwagon,idiom,c2
956,clinch_1,clinch,verb,c2
957,coast_2,coast,verb,c2
958,comeback,comeback,noun,c1
959,come-back-in,come back in,phrasal verb,c2
960,world,come/go down/up in the world,idiom,c2
961,come-off,come off,phrasal verb,c2
962,comer,comer,noun,c2
963,come-through,come through,phrasal verb,c2
964,trump_1,come up/turn up trumps,idiom,c2
965,compete,compete,verb,b1
966,congratulate,congratulate,verb,c1
967,congratulation,congratulation,noun,a2
968,conquer,conquer,verb,c1
969,consolidate,consolidate,verb,c1
970,consolidation,consolidation,noun,c1
971,cope_1,cope,verb,b2
972,credit_1,credit,noun,c2
973,cross_1,cross your fingers,idiom,c1
974,crow_2,crow,verb,c2
975,crown_2,crown,verb,c2
976,cruise_2,cruise,verb,c2
977,cure_1,cure,verb,b2
978,dial-in,dial in,phrasal verb,c2
979,dial-into,dial into,phrasal verb,c2
980,dip_1,dip a toe in/into something,idiom,c2
981,dispose-of,dispose of,phrasal verb,c2
982,distinguish,distinguish,verb,c1
983,distinguished,distinguished,adjective,c1
984,diversification,diversification,noun,c2
985,diversify,diversify,verb,c1
986,do1_1,do,verb,a1
987,dodge_1,dodge a/the bullet,idiom,c2
988,best_3,"do, mean, etc. something for the best",idiom,c1
989,count_1,don’t count your chickens (before they are hatched),idiom,c2
990,job_1,do the job,idiom,c2
991,trick_1,do the trick,idiom,c2
992,level_2,do/try your level best (to do something),idiom,c2
993,well_1,do well,idiom,a2
994,well_1,do well for yourself,idiom,b2
995,dream_1,dream,noun,a2
996,dream_2,dream,verb,a2
997,drive_2,drive,noun,c1
998,driven_1,driven,adjective,c1
999,dynamic_1,dynamic,adjective,b2
1000,dynamism,dynamism,noun,c2
1001,effective,effective,adjective,b1
1002,effectively,effectively,adverb,b1
1003,effectiveness,effectiveness,noun,c1
1004,effectual,effectual,adjective,c2
1005,effectually,effectually,adverb,c2
1006,efficacious,efficacious,adjective,c2
1007,effort,effort,noun,b1
1008,emmy,Emmy,noun,c2
1009,enfant-terrible,enfant terrible,noun,c2
1010,enterprise,enterprise,noun,c1
1011,enterprising,enterprising,adjective,c2
1012,equal_1,equal,adjective,c2
1013,establish,establish,verb,b2
1014,dog_1,every dog has his/its day,idiom,c2
1015,exercise_1,exercise,noun,b2
1016,exercise_2,exercise,verb,b2
1017,fancy_1,fancy,verb,c2
1018,fare_2,fare,verb,c2
1019,fast-track_1,fast track,noun,c2
1020,fast-track_2,fast-track,adjective,c2
1021,faustian,Faustian,adjective,c2
1022,favourability,favourability,noun,c2
1023,favourable,favourable,adjective,c1
1024,favourably,favourably,adverb,c1
1025,feasibility,feasibility,noun,c2
1026,feasible,feasible,adjective,c1
1027,felicitate,felicitate,verb,c2
1028,felicitous,felicitous,adjective,c2
1029,felicitously,felicitously,adverb,c2
1030,felicity_1,felicity,noun,c2
1031,fight_1,fight,verb,b1
1032,fight_2,fight,noun,b1
1033,fighting,fighting,noun,b1
1034,first_3,first,noun,c1
1035,first-fruit,first fruit,noun,c2
1036,fist-pump_1,fist pump,noun,c2
1037,fist-pump_2,fist-pump,verb,c2
1038,fist-pumping,fist-pumping,noun,c2
1039,flatter,flatter to deceive,idiom,c2
1040,flourish_1,flourish,verb,c1
1041,flower_2,flower,verb,c2
1042,flowering,flowering,noun,c2
1043,fly_1,fly high,idiom,c1
1044,foolproof,foolproof,adjective,c2
1045,foothold,foothold,noun,c2
1046,forge_1,forge,verb,c1
1047,fortuitous,fortuitous,adjective,c2
1048,fortuitously,fortuitously,adverb,c2
1049,fruition,fruition,noun,c2
1050,fulfil,fulfil,verb,b2
1051,fulfilled,fulfilled,adjective,c1
1052,fulfilling,fulfilling,adjective,c1
1053,fulfilment,fulfilment,noun,c1
1054,further_3,further,verb,c1
1055,furtherance,furtherance,noun,c2
1056,future_1,future,noun,b1
1057,gain_1,gain ground,idiom,c2
1058,game-plan,game plan,noun,c2
1059,geared,geared,adjective,c2
1060,gel_2,gel,verb,c2
1061,get-around,get around,phrasal verb,c1
1062,rail_1,get back on the rails,idiom,c2
1063,foot_1,get/have a/your foot in the door,idiom,c2
1064,shape_1,get/knock/lick something into shape,idiom,c2
1065,get-on,get on,phrasal verb,c1
1066,get-round,get round,phrasal verb,c1
1067,ground_1,get (something) off the ground,idiom,c1
1068,get,get there,idiom,c1
1069,get-through,get through,phrasal verb,c2
1070,act_2,get your act together,idiom,c2
1071,gimme_2,gimme,noun,c2
1072,glittering,glittering,adjective,c2
1073,gloat,gloat,verb,c2
1074,gloating,gloating,adjective,c2
1075,glorious,glorious,adjective,c1
1076,gloriously,gloriously,adverb,c2
1077,glory_1,glory,noun,c1
1078,go_1,go,verb,a2
1079,go-ahead_1,go-ahead,adjective,c2
1080,goal,goal,noun,a2
1081,bomb_1,go down a bomb,idiom,c2
1082,far_1,go far,idiom,c1
1083,far_1,go far enough,idiom,c2
1084,go-for,go for,phrasal verb,c1
1085,strength,go from strength to strength,idiom,c1
1086,go-getter,go-getter,noun,c2
1087,strong,going strong,idiom,c2
1088,golden-age,golden age,noun,c1
1089,golden-oldie,golden oldie,noun,c2
1090,golden-rule,golden rule,noun,c2
1091,luck_1,good luck to somebody,idiom,c2
1092,big_2,go over big (with somebody),idiom,c2
1093,end_1,go to the ends of the earth,idiom,c2
1094,grail,grail,noun,c2
1095,grammy,Grammy,noun,c2
1096,grand_1,grand,adjective,b2
1097,grasp_2,grasp,noun,c2
1098,great_2,great,noun,c1
1099,oak,great/tall oaks from little acorns grow,idiom,c2
1100,hammer-away-at,hammer away at,phrasal verb,c2
1101,hang_1,hang (on) in there,idiom,c2
1102,happy,happy,adjective,c1
1103,hat-trick,hat-trick,noun,c2
1104,bash_2,have a bash (at something),idiom,c2
1105,long_1,have a long way to go,idiom,c1
1106,made,have (got) it made,idiom,c2
1107,take_1,have (got) what it takes,idiom,c1
1108,interest_1,have somebody’s interests at heart,idiom,c2
1109,side_1,have something on your side,idiom,c2
1110,credit_1,have something to your credit,idiom,c2
1111,belt_1,have something under your belt,idiom,c2
1112,last1_1,have the last laugh,idiom,c2
1113,idea,have the right idea,idiom,c2
1114,world,have the world at your feet,idiom,c2
1115,health,health,noun,c1
1116,healthy,healthy,adjective,c1
1117,heavy-hitter,heavy hitter,noun,c2
1118,heroic,heroic,adjective,c1
1119,laugh_1,he who laughs last laughs longest,idiom,c2
1120,heyday,heyday,noun,c2
1121,high_3,high,noun,c2
1122,high-flyer,high-flyer,noun,c2
1123,high-flying,high-flying,adjective,c2
1124,hit_2,hit,noun,a2
1125,hit_1,hit (it) big,idiom,c2
1126,mark_2,hit/miss the mark,idiom,c2
1127,pay-dirt,hit/strike pay dirt,idiom,c2
1128,hit_1,hit the ground running,idiom,c2
1129,hold_1,hold,verb,b2
1130,thumb_1,hold thumbs,idiom,c2
1131,hope_1,hope for the best,idiom,c2
1132,hopeful_1,hopeful,adjective,c1
1133,hopeful_2,hopeful,noun,c2
1134,hopefully,hopefully,adverb,c1
1135,hot_1,hot,adjective,c2
1136,hot-hand,hot hand,noun,c2
1137,hotshot_1,hotshot,noun,c2
1138,hotshot_2,hotshot,adjective,c2
1139,huge,huge,adjective,c2
1140,ideal_2,ideal,noun,b2
1141,illustrious,illustrious,adjective,c2
1142,indian-summer,Indian summer,noun,c2
1143,infallibility,infallibility,noun,c2
1144,infallible,infallible,adjective,c2
1145,infallibly,infallibly,adverb,c2
1146,reckoning,in/into/out of the reckoning,idiom,c2
1147,running_1,in/out of the running (for something),idiom,c2
1148,inroad,inroad,noun,c2
1149,day,in somebody’s day,idiom,c1
1150,inspiration,inspiration,noun,c1
1151,intended,intended,adjective,b2
1152,invest,invest,verb,c1
1153,investment,investment,noun,c1
1154,all-right_2,it’ll be all right on the night,idiom,c2
1155,alright_2,it’ll be alright on the night,idiom,c2
1156,jai,Jai,exclamation,c2
1157,jell,jell,verb,c2
1158,joy,joy,noun,c2
1159,jubilant,jubilant,adjective,c2
1160,jubilation,jubilation,noun,c2
1161,jump_1,jump through hoops,idiom,c2
1162,joneses,keep up with the Joneses,idiom,c2
1163,kick-ass,kick-ass,adjective,c2
1164,kick_1,kick (some) ass/butt,idiom,c2
1165,killer-instinct,killer instinct,noun,c2
1166,kill_1,kill it,idiom,c2
1167,kill_1,kill or cure,idiom,c2
1168,kill_1,kill two birds with one stone,idiom,c2
1169,kudos,kudos,noun,c2
1170,land_2,land,verb,c2
1171,last-ditch,last-ditch,adjective,c2
1172,last-gasp,last-gasp,adjective,c2
1173,laudable,laudable,adjective,c2
1174,laugh_1,laugh,verb,c2
1175,laureate,laureate,noun,c2
1176,laurel,laurel,noun,c2
1177,lazarus,Lazarus,noun,c2
1178,leading1,leading,adjective,b1
1179,field_1,leave the field clear for somebody,idiom,c2
1180,lifeblood,lifeblood,noun,c2
1181,life-s-work,life’s work,noun,c2
1182,look_1,look good,idiom,c2
1183,laurel,look to your laurels,idiom,c2
1184,lucky,lucky,adjective,a2
1185,machiavellian,Machiavellian,adjective,c2
1186,magnate,magnate,noun,c2
1187,mahurat,mahurat,noun,c2
1188,mainstay,mainstay,noun,c2
1189,make_1,make,verb,c2
1190,go_2,make a go of something,idiom,c2
1191,make_1,make good,idiom,c2
1192,make_1,make it,idiom,c2
1193,big_2,make it big,idiom,c2
1194,make_1,make or break somebody/something,idiom,c2
1195,make_1,make something of yourself,idiom,c2
1196,cut_2,make the cut,idiom,c2
1197,grade_1,make the grade,idiom,c2
1198,mark_2,make your/a mark (on something),idiom,c1
1199,manage,manage,verb,b1
1200,management,management,noun,b1
1201,market-leader,market leader,noun,c1
1202,marvel_1,marvel,noun,c2
1203,master-plan,master plan,noun,c1
1204,masterstroke,masterstroke,noun,c2
1205,mbe,MBE,noun,c2
1206,measure-up,measure up,phrasal verb,c2
1207,meteoric,meteoric,adjective,c2
1208,me-too,me-too,adjective,c2
1209,mettle,mettle,noun,c2
1210,midas-touch,Midas touch,noun,c2
1211,mission,mission accomplished,idiom,c2
1212,moral-victory,moral victory,noun,c2
1213,move_1,move heaven and earth,idiom,c2
1214,move_1,move mountains,idiom,c2
1215,muddle-through,muddle through,phrasal verb,c2
1216,nail_2,nail,verb,c2
1217,narrow_1,narrow,adjective,b2
1218,look_1,never/not look back,idiom,c2
1219,nice,nice work if you can get it,idiom,c2
1220,nirvana_1,nirvana,noun,c2
1221,notch_1,notch,noun,c2
1222,notch_2,notch,verb,c2
1223,look-in_2,(not) get/have a look-in,idiom,c2
1224,succeed,nothing succeeds like success,idiom,c2
1225,nurture_1,nurture,verb,c2
1226,obe,OBE,noun,c2
1227,objective_1,objective,noun,b2
1228,back_1,off/on the back of something,idiom,c2
1229,knife-edge,on a knife-edge,idiom,c2
1230,wing_1,on a wing and a prayer,idiom,c2
1231,course_1,on course for something/to do something,idiom,c2
1232,fire_1,on fire,idiom,c2
1233,coat-tails,on somebody’s coat-tails,idiom,c2
1234,up_5,on the up,idiom,c2
1235,up_5,on the up and up,idiom,c2
1236,open_2,open doors for somebody,idiom,c2
1237,open-sesame,open sesame,noun,c2
1238,opportune,opportune,adjective,c2
1239,opportunity_1,opportunity,noun,a2
1240,optimism,optimism,noun,c1
1241,optimist,optimist,noun,b2
1242,optimistic,optimistic,adjective,b2
1243,optimistically,optimistically,adverb,b2
1244,outperform,outperform,verb,c2
1245,outstrip,outstrip,verb,c2
1246,overachieve,overachieve,verb,c2
1247,overachiever,overachiever,noun,c2
1248,overambitious,overambitious,adjective,c2
1249,overdog,overdog,noun,c2
1250,over-optimistic,over-optimistic,adjective,c2
1251,own_2,own,verb,c2
1252,parlay-into,parlay into,phrasal verb,c2
1253,passport,passport,noun,c2
1254,pay-off_1,pay off,phrasal verb,c1
1255,peak_1,peak,noun,c1
1256,perseverance,perseverance,noun,c1
1257,persevere,persevere,verb,c1
1258,persevering,persevering,adjective,c1
1259,pertinacious,pertinacious,adjective,c2
1260,pertinacity,pertinacity,noun,c2
1261,phenom,phenom,noun,c2
1262,phenomenon,phenomenon,noun,c2
1263,pin_2,pin (all) your hopes on somebody/something,idiom,c2
1264,pinnacle,pinnacle,noun,c2
1265,card_1,play your cards right,idiom,c2
1266,positive_1,positive,adjective,b1
1267,power-couple,power couple,noun,c2
1268,practicable,practicable,adjective,c2
1269,practical_1,practical,adjective,b1
1270,practicality,practicality,noun,c1
1271,pre-eminence,pre-eminence,noun,c2
1272,pre-eminent,pre-eminent,adjective,c2
1273,premier_1,premier,adjective,c1
1274,prevail,prevail,verb,c1
1275,prime_2,prime,noun,c2
1276,productive,productive,adjective,c1
1277,productively,productively,adverb,c1
1278,progress_1,progress,noun,a2
1279,progress_2,progress,verb,b2
1280,promise_2,promise,noun,b2
1281,promising,promising,adjective,b2
1282,promisingly,promisingly,adverb,c1
1283,promote,promote,verb,b1
1284,promotion,promotion,noun,b2
1285,propitious,propitious,adjective,c2
1286,propose,propose a toast (to somebody),idiom,c2
1287,prospect_1,prospect,noun,b2
1288,prosper,prosper,verb,c1
1289,prosperity,prosperity,noun,c1
1290,prosperous,prosperous,adjective,c1
1291,pull-off,pull off,phrasal verb,c2
1292,pull_1,pull out all the stops,idiom,c2
1293,punch_1,punch above your weight,idiom,c2
1294,purple-patch,purple patch,noun,c2
1295,pursue,pursue,verb,b2
1296,push_2,push,noun,c2
1297,egg_1,put all your eggs in one basket,idiom,c2
1298,mind_1,put/set/turn your mind to something,idiom,c2
1299,money,put your money on somebody/something,idiom,c2
1300,race_1,race,noun,b2
1301,race_2,race,verb,a2
1302,rainmaker,rainmaker,noun,c2
1303,reach_1,reach for the stars,idiom,c2
1304,realizable,realizable,adjective,c2
1305,realize,realize,verb,b2
1306,recognize,recognize,verb,c1
1307,record_1,record,noun,a2
1308,record-breaker,record-breaker,noun,c2
1309,record-breaking,record-breaking,adjective,c1
1310,resolve_2,resolve,noun,c1
1311,respect_1,respect,noun,b1
1312,respect_2,respect,verb,b1
1313,laurel,rest/sit on your laurels,idiom,c2
1314,result_1,result,noun,a2
1315,ride_1,ride the crest of something,idiom,c2
1316,rip-roaring,rip-roaring,adjective,c2
1317,rise_1,rise,verb,b2
1318,rise_2,rise,noun,b2
1319,rocket_2,rocket,verb,c2
1320,rosy,rosy,adjective,c2
1321,rugged,rugged,adjective,c2
1322,sail-through,sail through,phrasal verb,c2
1323,satisfaction,satisfaction,noun,b2
1324,satisfied,satisfied,adjective,b2
1325,save_1,save the day/situation,idiom,c2
1326,situation,save the day/situation,idiom,c2
1327,score_1,score,verb,c2
1328,scrape-through,scrape through,phrasal verb,c2
1329,secret_2,secret,noun,b1
1330,secure_1,secure,verb,b2
1331,secure_2,secure,adjective,b2
1332,securely,securely,adverb,b2
1333,seed-corn,seed corn,noun,c2
1334,seek,seek,verb,b2
1335,self-made,self-made,adjective,c2
1336,self-realization,self-realization,noun,c2
1337,self-satisfaction,self-satisfaction,noun,c2
1338,self-satisfied,self-satisfied,adjective,c2
1339,sell_1,sell your soul (to the devil),idiom,c2
1340,fair_2,set fair (to do something/for something),idiom,c2
1341,foot_1,set somebody/something on their/its feet,idiom,c2
1342,world,set the world on fire,idiom,c2
1343,shoot-for,shoot for,phrasal verb,c2
1344,short-circuit_2,short-circuit,verb,c2
1345,shot_1,shot,noun,c2
1346,sine-qua-non,sine qua non,noun,c2
1347,single-minded,single-minded,adjective,c1
1348,single-mindedly,single-mindedly,adverb,c2
1349,single-mindedness,single-mindedness,noun,c1
1350,singleness,singleness,noun,c2
1351,sink_1,sink or swim,idiom,c2
1352,slam-dunk_1,slam dunk,noun,c2
1353,sleeper,sleeper,noun,c2
1354,gut_1,slog/sweat/work your guts out,idiom,c2
1355,smile-on,smile on,phrasal verb,c2
1356,smug,smug,adjective,c2
1357,smugly,smugly,adverb,c2
1358,far_1,"so far, so good",idiom,c2
1359,arrive,somebody has arrived,idiom,c2
1360,spoil_2,spoil,noun,c2
1361,start_2,start,noun,b2
1362,stature,stature,noun,c2
1363,the-american-dream,the American dream,noun,c2
1364,the-holy-grail,the Holy Grail,noun,c2
1365,steal_1,steal somebody’s thunder,idiom,c2
1366,stepping-stone,stepping stone,noun,c2
1367,stick-at,stick at,phrasal verb,c2
1368,streak_1,streak,noun,c2
1369,strike_1,strike gold,idiom,c2
1370,strike_1,strike/hit pay dirt,idiom,c2
1371,strive,strive,verb,c1
1372,striving,striving,noun,c2
1373,stroke_1,stroke,noun,b2
1374,strong,strong,adjective,b2
1375,succeed,succeed,verb,a2
1376,success,success,noun,a1
1377,successful,successful,adjective,a2
1378,successfully,successfully,adverb,b1
1379,success-story,success story,noun,c2
1380,superman,superman,noun,c2
1381,superwoman,superwoman,noun,c2
1382,support_1,support,verb,a2
1383,support_2,support,noun,a2
1384,sure-fire,sure-fire,adjective,c2
1385,surmount,surmount,verb,c2
1386,sweat_2,sweat/slog/work your guts out,idiom,c2
1387,swing_1,swing,verb,c2
1388,swing_1,swing for the fences,idiom,c2
1389,synergistic,synergistic,adjective,c2
1390,synergy,synergy,noun,c2
1391,take_1,take,verb,c2
1392,take-off_1,take off,phrasal verb,c1
1393,storm_1,take something/somebody by storm,idiom,c2
1394,next_1,take something to the next level,idiom,b2
1395,tall-poppy-syndrome,tall poppy syndrome,noun,c2
1396,target_1,target,noun,a2
1397,luck_1,the best of luck (with something),idiom,c1
1398,brass,the brass ring,idiom,c2
1399,stacked,the cards/odds are stacked in your favour,idiom,c2
1400,crest_1,the crest of a/the wave,idiom,c2
1401,law,the law of the jungle,idiom,c2
1402,psychological,the psychological moment,idiom,c2
1403,harm_1,there is no harm in (somebody’s) doing something,idiom,c2
1404,way_1,there’s more than one way to skin a cat,idiom,c2
1405,sky_1,the sky’s the limit,idiom,c2
1406,sweet_1,the sweet smell of success,idiom,c2
1407,tide_1,the tide turned,idiom,c2
1408,uncrowned,the uncrowned king/queen (of something),idiom,c2
1409,third_1,third time lucky,idiom,c2
1410,thrive,thrive,verb,c1
1411,thrive-on,thrive on,phrasal verb,c1
1412,thriving,thriving,adjective,c1
1413,weight_1,throw your weight about/around,idiom,c2
1414,thumb_1,thumbs up/down,idiom,c2
1415,tickety-boo,tickety-boo,adjective,c2
1416,tip_2,tip,verb,c2
1417,toast_1,toast,noun,c2
1418,toast_2,toast,verb,c2
1419,t,to a T/tee,idiom,c2
1420,effect_1,"to good, great, dramatic, etc. effect",idiom,c1
1421,tony_2,Tony,noun,c2
1422,top_3,top,verb,c1
1423,top-flight,top-flight,adjective,c2
1424,top-off,top off,phrasal verb,c2
1425,tour-de-force,tour de force,noun,c2
1426,track-record,track record,noun,c2
1427,test_2,tried and tested/trusted,idiom,c2
1428,trust_2,tried and tested/trusted,idiom,c2
1429,true_1,tried and true,idiom,c2
1430,triumph_1,triumph,noun,c1
1431,triumph_2,triumph,verb,c2
1432,triumphal,triumphal,adjective,c2
1433,triumphalism,triumphalism,noun,c2
1434,triumphalist,triumphalist,adjective,c2
1435,triumphant,triumphant,adjective,c2
1436,triumphantly,triumphantly,adverb,c2
1437,try_1,try your luck (at something),idiom,c2
1438,turn-around,turn around,phrasal verb,c2
1439,turn-round,turn round,phrasal verb,c2
1440,head_1,two heads are better than one,idiom,c2
1441,tycoon,tycoon,noun,c2
1442,ugly-duckling,ugly duckling,noun,c2
1443,up-and-coming,up-and-coming,adjective,c2
1444,vainglorious,vainglorious,adjective,c2
1445,vainglory,vainglory,noun,c2
1446,vanity,vanity,noun,c2
1447,viability,viability,noun,c2
1448,viable,viable,adjective,c1
1449,victor_1,victor,noun,c2
1450,victorious,victorious,adjective,c2
1451,victoriously,victoriously,adverb,c2
1452,victory,victory,noun,b2
1453,vie,vie,verb,c2
1454,vintage_2,vintage,adjective,c2
1455,walk-into,walk into,phrasal verb,c2
1456,walk_1,walk it,idiom,c2
1457,waltz_2,waltz,verb,c2
1458,well-established,well established,adjective,c1
1459,well-tried,well tried,adjective,c2
