subLink,word,type,level
1481,whilst,whilst,conjunction,c1
1482,say_1,who says (…)?,idiom,c2
1483,wilco,wilco,exclamation,c2
1484,floor_1,wipe/mop the floor with somebody,idiom,c2
1485,accord_1,with one accord,idiom,c2
1486,voice_1,with one voice,idiom,c2
1487,doubt_1,without/beyond (a) doubt,idiom,c1
1488,pleasure,with pleasure,idiom,c2
1489,respect_1,with respect,idiom,c2
1490,worst_4,worst,verb,c2
1491,would,would,modal verb,b2
1492,wrangle_1,wrangle,noun,c2
1493,wrangle_2,wrangle,verb,c2
1494,wrangling,wrangling,noun,c2
1495,write-in_1,write in,phrasal verb,c2
1496,foot_1,…my foot!,idiom,c2
1497,yeah,yeah,exclamation,a1
1498,yeah,"yeah, right",idiom,c2
1499,yes_1,yes,exclamation,a1
1500,yes_2,yes,noun,a2
1501,yessir,yessir,exclamation,c2
1502,say_1,you can say that again,idiom,c1
1503,start_1,"you, he, she, etc. started it",idiom,c2
1504,know_1,you know something/what?,idiom,c1
1505,consider,your considered opinion,idiom,c2
1506,say_1,you said it!,idiom,c2
1507,tell,you’re telling me!,idiom,c2
1508,acceptable,acceptable,adjective,b2
1509,acceptably,acceptably,adverb,b2
1510,adherence,adherence,noun,c2
1511,adhere-to,adhere to,phrasal verb,c1
1512,admissibility,admissibility,noun,c2
1513,admissible,admissible,adjective,c2
1514,age-limit,age limit,noun,b2
1515,allow,allow,verb,a2
1516,allowable,allowable,adjective,c2
1517,allowance,allowance,noun,c1
1518,all-right_2,all right,adjective,a2
1519,alright_2,alright,adjective,a2
1520,application,application,noun,c1
1521,bounden,a/your bounden duty,idiom,c2
1522,ban_1,ban,verb,b1
1523,ban_2,ban,noun,b1
1524,be_2,be,auxiliary verb,b2
1525,rule_1,bend/stretch the rules,idiom,c2
1526,suppose,be supposed to do/be something,idiom,b1
1527,binding_1,binding,adjective,c2
1528,force_1,bring something into force,idiom,c2
1529,bye-law,bye-law,noun,c2
1530,by-law,by-law,noun,c2
1531,bypass_2,bypass,verb,c2
1532,can1,can,modal verb,a2
1533,circumvent,circumvent,verb,c2
1534,circumvention,circumvention,noun,c2
1535,compelling,compelling,adjective,c1
1536,compliance,compliance,noun,c1
1537,compliant,compliant,adjective,c2
1538,comply,comply,verb,c1
1539,compulsory,compulsory,adjective,b2
1540,condition_1,condition,noun,b1
1541,conform,conform,verb,c1
1542,conformance,conformance,noun,c2
1543,consent_1,consent,noun,c1
1544,consent_2,consent,verb,c1
1545,contravene,contravene,verb,c2
1546,contravention,contravention,noun,c2
1547,controlled,controlled,adjective,b2
1548,default_1,default,noun,c1
1549,defy,defy,verb,c1
1550,deregulate,deregulate,verb,c2
1551,deregulation,deregulation,noun,c2
1552,deregulatory,deregulatory,adjective,c2
1553,derogation,derogation,noun,c2
1554,dictate_2,dictate,noun,c2
1555,diktat,diktat,noun,c2
1556,dispensation,dispensation,noun,c2
1557,dos-and-don-ts,dos and don’ts,idiom,c1
1558,due_1,due,adjective,b2
1559,enforce,enforce,verb,c1
1560,enforcement,enforcement,noun,c1
1561,etiquette,etiquette,noun,b2
1562,exception,exception,noun,b2
1563,feel_1,feel free (to do something),idiom,c1
1564,honor_1,(feel) honor-bound to do something,idiom,c2
1565,honour_1,(feel) honour-bound to do something,idiom,c2
1566,forbid,forbid,verb,b2
1567,forbidden,forbidden,adjective,b2
1568,forbidden,forbidden fruit,idiom,c2
1569,free-for-all,free-for-all,noun,c2
1570,barrel_1,(get/have somebody) over a barrel,idiom,c2
1571,ground-rule,ground rule,noun,c2
1572,guideline,guideline,noun,b2
1573,have-to,have to,modal verb,a1
1574,hand_1,have your hands tied,idiom,c2
1575,illegal_1,illegal,adjective,b1
1576,illegally,illegally,adverb,b1
1577,illegitimacy,illegitimacy,noun,c2
1578,illegitimate,illegitimate,adjective,c2
1579,illegitimately,illegitimately,adverb,c2
1580,illicit,illicit,adjective,c2
1581,illicitly,illicitly,adverb,c2
1582,impermissible,impermissible,adjective,c2
1583,impose,impose,verb,b2
1584,imposition,imposition,noun,c2
1585,accordance,in accordance with something,idiom,c1
1586,inadmissible,inadmissible,adjective,c2
1587,conformity,in conformity with something,idiom,c2
1588,infraction,infraction,noun,c2
1589,infringe,infringe,verb,c2
1590,infringement,infringement,noun,c2
1591,order_1,in order (to do something),idiom,c2
1592,circumstance,in/under no circumstances,idiom,c1
1593,law,law,noun,a2
1594,lawful,lawful,adjective,c2
1595,lawfully,lawfully,adverb,c2
1596,lawfulness,lawfulness,noun,c2
1597,lay-down,lay down,phrasal verb,c2
1598,leave_2,leave,noun,b2
1599,legal,legal,adjective,b1
1600,legally,legally,adverb,b1
1601,legit,legit,adjective,c2
1602,legitimacy,legitimacy,noun,c2
1603,legitimate,legitimate,adjective,c1
1604,legitimately,legitimately,adverb,c1
1605,leniency,leniency,noun,c2
1606,lenient,lenient,adjective,c1
1607,leniently,leniently,adverb,c1
1608,licit,licit,adjective,c2
1609,licitly,licitly,adverb,c2
1610,exception,make an exception,idiom,c2
1611,must_1,must,modal verb,a1
1612,necessary,necessary,adjective,b2
1613,necessity,necessity,noun,b2
1614,need_2,need,noun,a2
1615,no_2,no,determiner,a1
1616,go_1,no go,idiom,c2
1617,hold_2,no holds barred,idiom,c2
1618,non-compliance,non-compliance,noun,c2
1619,non-observance,non-observance,noun,c2
1620,non-smoking_1,non-smoking,adjective,b1
1621,no-smoking,no-smoking,adjective,b1
1622,suppose,not be supposed to do something,idiom,b2
1623,obligation,obligation,noun,b2
1624,obligatory,obligatory,adjective,c1
1625,obliged,obliged,adjective,c1
1626,observe,observe,verb,c1
1627,off-limits,off-limits,adjective,c2
1628,ok_1,OK,exclamation,a1
1629,understanding_1,on the understanding that…,idiom,c2
1630,order_2,order,verb,b1
1631,ordinance,ordinance,noun,c2
1632,out_1,out,adverb,c2
1633,bounds,out of bounds (to/for somebody),idiom,c2
1634,order_1,out of order,idiom,c2
1635,question_1,out of the question,idiom,c1
1636,pass_1,pass,verb,c2
1637,permissible,permissible,adjective,c2
1638,permission,permission,noun,a2
1639,permit_1,permit,verb,b2
1640,permit_2,permit,noun,b2
1641,rule_1,play by somebody’s (own) rules,idiom,c1
1642,police_2,police,verb,c2
1643,policing,policing,noun,c2
1644,precondition,precondition,noun,c2
1645,prerequisite_1,prerequisite,adjective,c2
1646,prerequisite_2,prerequisite,noun,c2
1647,prohibit,prohibit,verb,b2
1648,prohibition,prohibition,noun,b2
1649,provide,provide,verb,c2
1650,provided,provided,conjunction,b2
1651,providing,providing,conjunction,b2
1652,proviso,proviso,noun,c2
1653,recusancy,recusancy,noun,c2
1654,recusant,recusant,noun,c2
1655,regulate,regulate,verb,b2
1656,regulation_1,regulation,noun,b2
1657,regulation_2,regulation,adjective,c1
1658,require,require,verb,b2
1659,requirement,requirement,noun,b2
1660,restrict,restrict,verb,b2
1661,restricted,restricted,adjective,b2
1662,restriction,restriction,noun,b2
1663,rigorous,rigorous,adjective,c1
1664,rigorously,rigorously,adverb,c1
1665,rule_1,rule,noun,a1
1666,rule-book,rule book,noun,b2
1667,afoul,run afoul of something,idiom,c2
1668,slap-on,slap on,phrasal verb,c2
1669,statute,statute,noun,c2
1670,statutory,statutory,adjective,c2
1671,statutory-instrument,statutory instrument,noun,c2
1672,stipulate,stipulate,verb,c2
1673,stipulation,stipulation,noun,c2
1674,strict,strict,adjective,b2
1675,strictly,strictly,adverb,b2
1676,strictness,strictness,noun,b2
1677,stringent,stringent,adjective,c2
1678,submission,submission,noun,c1
1679,letter_1,the letter of the law,idiom,c2
1680,three-line-whip,three-line whip,noun,c2
1681,tough_1,tough,adjective,b2
1682,toughen,toughen,verb,c2
1683,unlawful,unlawful,adjective,c2
1684,unlawfully,unlawfully,adverb,c2
1685,sauce,what’s sauce for the goose is sauce for the gander,idiom,c2
1686,fail_2,without fail,idiom,c2
1687,option_1,a/an/the soft/easy option,idiom,c2
1688,abide,abide,verb,c2
1689,absolute_1,absolute,adjective,c2
1690,buyer,a buyer’s market,idiom,c2
1691,accountability,accountability,noun,c1
1692,accountable,accountable,adjective,c1
1693,acquittal,acquittal,noun,c2
1694,adjudge,adjudge,verb,c2
1695,adjudicate,adjudicate,verb,c2
1696,adjudication,adjudication,noun,c2
1697,adjudicator,adjudicator,noun,c2
1698,admiration,admiration,noun,c1
1699,adoption,adoption,noun,c1
1700,adore,adore,verb,b2
1701,allergic,allergic,adjective,c2
1702,alternative_1,alternative,noun,a2
1703,alternatively,alternatively,adverb,b2
1704,acquire,an acquired taste,idiom,c2
1705,easy_1,an/a/the easy/soft option,idiom,c2
1706,anathema,anathema,noun,c2
1707,antipathetic,antipathetic,adjective,c2
1708,antipathy,antipathy,noun,c2
1709,appeal_1,appeal,noun,b2
1710,appeal_2,appeal,verb,b2
1711,appellant,appellant,noun,c2
1712,appellate-court,appellate court,noun,c2
1713,avenue,avenue,noun,c2
1714,averse,averse,adjective,c2
1715,aversion,aversion,noun,c2
1716,award_1,award,noun,c1
1717,award_2,award,verb,b1
1718,bag_2,bag,verb,c2
1719,beggar_1,beggars can’t be choosers,idiom,c2
1720,spoilt,be spoilt for choice,idiom,c1
1721,sweet_1,be sweet on somebody,idiom,c2
1722,devil,between the devil and the deep blue sea,idiom,c2
1723,master_1,be your own master/mistress,idiom,c2
1724,blind-test,blind test,noun,c2
1725,default_1,by default,idiom,c2
1726,call_2,call,noun,c2
1727,change_1,change your/somebody’s mind,idiom,b1
1728,choice_1,choice,noun,a2
1729,choose,choose,verb,a1
1730,clincher,clincher,noun,c2
1731,side_1,come down on one side of the fence or the other,idiom,c2
1732,commit,commit,verb,c1
1733,consider,consider,verb,a2
1734,consult,consult,verb,b2
1735,consultation,consultation,noun,c1
1736,contest_2,contest,verb,b2
1737,criterion,criterion,noun,b2
1738,decide,decide,verb,a1
1739,decision,decision,noun,a2
1740,decision-maker,decision-maker,noun,b2
1741,decision-theory,decision theory,noun,c2
1742,decree_1,decree,noun,c2
1743,default_1,default,noun,c1
1744,default_2,default,verb,c2
1745,delegate_1,delegate,noun,c1
1746,deliberate_2,deliberate,verb,c2
1747,despise,despise,verb,c1
1748,determined,determined,adjective,b1
1749,dilemma,dilemma,noun,c1
1750,disgust_1,disgust,noun,c1
1751,dislike_1,dislike,verb,b1
1752,dislike_2,dislike,noun,b1
1753,dissent_1,dissent,noun,c2
1754,drag_1,drag your feet/heels,idiom,c2
1755,either_2,either,adverb,a2
1756,enamoured,enamoured,adjective,c2
1757,enemy,enemy,noun,b1
1758,faddiness,faddiness,noun,c2
1759,faddy,faddy,adjective,c2
1760,favour_2,favour,verb,b2
1761,favoured,favoured,adjective,c2
1762,find_1,find,verb,c1
1763,find-against,find against,phrasal verb,c2
1764,find-for,find for,phrasal verb,c2
1765,finding,finding,noun,c2
1766,finicky,finicky,adjective,c2
1767,force_2,force the issue,idiom,c2
1768,liking,for your liking,idiom,c1
1769,free-will,free will,noun,c2
1770,frenemy,frenemy,noun,c2
1771,give_1,give me something/somebody (any day/time),idiom,c2
1772,go-before,go before,phrasal verb,c2
1773,go-for,go for,phrasal verb,c2
1774,go-off,go off,phrasal verb,c2
1775,grow-on,grow on,phrasal verb,c2
1776,grudge_1,grudge,noun,c2
1777,hand-down,hand down,phrasal verb,c2
1778,hate_1,hate,verb,a1
1779,hate_2,hate,noun,b1
1780,sight_1,"hate, be sick of, etc. the sight of somebody/something",idiom,c2
1781,have-against,have against,phrasal verb,c2
1782,time_1,have a lot of time for somebody/something,idiom,c2
1783,soft,have a soft spot for somebody/something,idiom,c2
1784,sweet_1,have a sweet tooth,idiom,c2
1785,thing,have a thing about somebody/something,idiom,c2
1786,think_2,have a think (about something),idiom,c1
1787,time_1,have no time for somebody/something,idiom,c2
1788,use_2,have no use for somebody,idiom,c2
1789,head_1,head,noun,c1
1790,heart_2,heart,verb,c2
1791,hedge_2,hedge your bets,idiom,c2
1792,hem_2,hem and haw,idiom,c2
1793,hobson-s-choice,Hobson’s choice,noun,c2
1794,hum_1,hum and haw,idiom,c2
1795,hustle_1,hustle,verb,c2
1796,soon,"I, etc. would sooner do something (than something else)",idiom,c2
1797,incisive,incisive,adjective,c2
1798,inclined,inclined,adjective,c1
1799,inconclusive,inconclusive,adjective,c1
1800,indecisive,indecisive,adjective,c1
1801,inflexible,inflexible,adjective,c1
1802,favour_1,in somebody’s favour,idiom,c2
1803,broad_1,it’s as broad as it’s long,idiom,c2
1804,six,it’s six of one and half a dozen of the other,idiom,c2
1805,easy_1,I’m easy,idiom,c2
1806,joint-resolution,joint resolution,noun,c2
1807,judge_1,judge,noun,b1
1808,judgement,judgement,noun,b2
1809,judgement-call,judgement call,noun,c2
1810,judicial-review,judicial review,noun,c2
1811,jurisdiction,jurisdiction,noun,c1
1812,jurisdictional,jurisdictional,adjective,c2
1813,keen_1,keen,adjective,b1
1814,option_1,keep/leave your options open,idiom,c2
1815,leaning,leaning,noun,c2
1816,lean-to_1,lean to,phrasal verb,c2
1817,lean-toward,lean toward,phrasal verb,c2
1818,lean-towards,lean towards,phrasal verb,c2
1819,like_3,like,verb,a1
1820,like_4,like,noun,b1
1821,list-box,list box,noun,c2
1822,love_2,love,verb,a1
1823,mad_1,mad,adjective,b1
1824,majority-verdict,majority verdict,noun,c2
1825,allowance,make allowance(s) for something,idiom,c2
1826,miscarriage-of-justice,miscarriage of justice,noun,c2
1827,misogynist,misogynist,noun,c2
1828,misogynistic,misogynistic,adjective,c2
1829,nail-down,nail down,phrasal verb,c2
1830,narrow-down,narrow down,phrasal verb,c2
1831,negotiable,negotiable,adjective,c2
1832,no-brainer,no-brainer,noun,c2
1833,inch_1,not budge/give/move an inch,idiom,c2
1834,horn_1,on the horns of a dilemma,idiom,c2
1835,open-verdict,open verdict,noun,c2
1836,option_1,option,noun,a2
1837,overfond,overfond,adjective,c2
1838,override,override,verb,c2
1839,overrule,overrule,verb,c2
1840,overturn,overturn,verb,c1
1841,partial,partial,adjective,c2
1842,partiality,partiality,noun,c2
1843,passion,passion,noun,b1
1844,penchant,penchant,noun,c2
1845,phile,-phile,combining form,c2
1846,phobe,-phobe,combining form,c2
1847,pick_1,pick,verb,a2
1848,pick_1,pick and choose,idiom,c2
1849,pick_1,pick a winner,idiom,c2
1850,picky,picky,adjective,c2
1851,please_2,please,verb,c1
1852,potty_1,potty,adjective,c2
1853,prefer,prefer,verb,a1
1854,preferable,preferable,adjective,c1
1855,preferably,preferably,adverb,c1
1856,preference,preference,noun,b2
1857,prejudice_1,prejudice,noun,c1
1858,prejudiced,prejudiced,adjective,c2
1859,put-off,put off,phrasal verb,c1
1860,quorate,quorate,adjective,c2
1861,quorum,quorum,noun,c2
1862,railroad_2,railroad,verb,c2
1863,reconsider,reconsider,verb,c1
1864,reconsideration,reconsideration,noun,c2
1865,remit-to,remit to,phrasal verb,c2
1866,repugnance,repugnance,noun,c2
1867,repulsion,repulsion,noun,c2
1868,resistance,resistance,noun,c1
1869,resolution,resolution,noun,b2
1870,resolve_1,resolve,verb,c2
1871,retreat_1,retreat,noun,c2
1872,return_1,return,verb,c2
1873,reverse_1,reverse,verb,c1
1874,rowback,rowback,noun,c2
1875,rubber-stamp_2,rubber-stamp,verb,c2
1876,rubber-stamp_1,rubber stamp,noun,c2
1877,rule_2,rule,verb,c1
1878,ruling_1,ruling,noun,c1
1879,say_2,say,noun,c1
1880,settle-on,settle on,phrasal verb,c2
1881,sleep-on,sleep on,phrasal verb,c2
1882,hate_2,somebody’s pet hate,idiom,c2
1883,pet_3,somebody’s pet hate,idiom,c2
1884,peeve,somebody’s pet peeve,idiom,c2
1885,the-rubicon,the Rubicon,noun,c2
1886,straight_2,straight,adjective,c2
1887,tail_1,tail,noun,c1
1888,account_1,take account of something,idiom,b2
1889,chance_1,take a chance (on something),idiom,c1
1890,fancy_3,take a fancy to somebody/something,idiom,c2
1891,take-against,take against,phrasal verb,c2
1892,shine_2,take a shine to somebody/something,idiom,c2
1893,consideration,take something into consideration,idiom,c1
1894,advisement,take something under advisement,idiom,c2
1895,take-to,take to,phrasal verb,c2
1896,taste_1,taste,noun,b2
1897,that_2,that’s that,idiom,c2
1898,lesser_1,the lesser of two evils,idiom,c2
1899,think-over,think over,phrasal verb,c1
1900,think_1,think twice about something/about doing something,idiom,c1
1901,toss-up,toss-up,noun,c2
1902,toughie,toughie,noun,c2
1903,unanimous,unanimous,adjective,c2
1904,undecided,undecided,adjective,c1
1905,uphold,uphold,verb,c1
1906,verdict,verdict,noun,c1
1907,versus,versus,preposition,c1
1908,veto_1,veto,noun,c2
1909,volition,volition,noun,c2
1910,vote_1,vote,noun,b1
1911,vote_2,vote,verb,b2
1912,warm-to,warm to,phrasal verb,c2
1913,warm-towards,warm towards,phrasal verb,c2
1914,waver,waver,verb,c2
1915,waverer,waverer,noun,c2
1916,weigh,weigh,verb,c2
1917,push_2,when push comes to shove,idiom,c2
1918,whether,whether,conjunction,b1
1919,would,would,modal verb,a1
1920,rather_1,would rather… (than),idiom,b2
1921,counsel_1,a counsel of despair,idiom,c2
1922,counsel_1,a counsel of perfection,idiom,c2
1923,act-on,act on,phrasal verb,c1
1924,act-upon,act upon,phrasal verb,c1
1925,admonish,admonish,verb,c2
1926,advance_2,advance,verb,c2
1927,advice,advice,noun,a1
1928,advice-column,advice column,noun,b1
1929,advice-columnist,advice columnist,noun,c1
1930,advise,advise,verb,b1
1931,advisement,advisement,noun,c2
1932,adviser,adviser,noun,b1
1933,advisory_1,advisory,adjective,c2
1934,aftercare,aftercare,noun,c2
1935,after-sales-service,after-sales service,noun,c1
1936,agony-aunt,agony aunt,noun,c2
1937,agony-column,agony column,noun,c2
1938,agony-uncle,agony uncle,noun,c2
1939,alternatively,alternatively,adverb,b2
1940,always,always,adverb,c1
1941,assessor,assessor,noun,c2
1942,suggestion,at/on somebody’s suggestion,idiom,c1
1943,bespeak,bespeak,verb,c2
1944,better_2,better,adverb,b1
1945,bring-forward,bring forward,phrasal verb,c2
1946,can1,can,modal verb,a2
1947,careline,careline,noun,c2
1948,caution_1,caution,noun,c1
1949,cautionary,cautionary,adjective,c2
1950,challenge_1,challenge,noun,b2
1951,challenge_2,challenge,verb,b2
1952,commend,commend,verb,c2
1953,connotation,connotation,noun,c1
1954,connote,connote,verb,c2
1955,consult,consult,verb,b2
1956,consultancy,consultancy,noun,c1
1957,consultant,consultant,noun,b2
1958,could,could,modal verb,b1
1959,counsel_1,counsel,noun,c2
1960,counsel_2,counsel,verb,c2
1961,counselling,counselling,noun,c1
1962,counsellor,counsellor,noun,c1
1963,blame_1,don’t blame me,idiom,c2
1964,enjoin,enjoin,verb,c2
1965,failing_3,failing,preposition,c2
1966,feedback,feedback,noun,b2
1967,float_1,float,verb,c2
1968,follow,follow,verb,a2
1969,worth_1,for what it’s worth,idiom,c2
1970,guidance,guidance,noun,c1
1971,guide_1,guide,noun,b2
1972,guiding,guiding,adjective,c1
1973,hand-out,hand out,phrasal verb,c1
1974,have-to,have to,modal verb,a2
1975,hazard_2,hazard,verb,c2
1976,heads-up,heads-up,noun,c2
1977,heed_1,heed,verb,c2
1978,help_2,help,noun,a2
1979,helpline,helpline,noun,b2
1980,hint_1,hint,noun,c1
1981,hint_2,hint,verb,c1
1982,homily,homily,noun,c2
1983,how,how about…?,idiom,a1
1984,how-to_1,how-to,adjective,c1
1985,how-to_2,how-to,noun,c1
1986,about_1,how/what about…?,idiom,a1
1987,hypothesize,hypothesize,verb,c2
1988,idea,idea,noun,a1
1989,doubt_1,if in doubt,idiom,c2
1990,place_1,if I was/were in your place,idiom,c1
1991,shoe_1,if I were in your shoes,idiom,c2
1992,if_1,if I were you,idiom,b1
1993,tell,I/I’ll tell you what,idiom,c2
1994,know_1,I know,idiom,b1
1995,implicit,implicit,adjective,c1
1996,implicitly,implicitly,adverb,c1
1997,inadvisable,inadvisable,adjective,c2
1998,indicate,indicate,verb,c2
1999,indicative_1,indicative,adjective,c2
2000,infer,infer,verb,c2
2001,insinuate,insinuate,verb,c2
2002,harm_1,it wouldn’t do somebody any harm (to do something),idiom,c2
2003,let_1,let,verb,a1
2004,marriage-counselling,marriage counselling,noun,c2
2005,marriage-guidance,marriage guidance,noun,c2
2006,maybe_1,maybe,adverb,a1
2007,mentee,mentee,noun,c2
2008,mentor,mentor,noun,c1
2009,mentoring,mentoring,noun,c1
2010,mentorship,mentorship,noun,c2
2011,might_1,might,modal verb,b2
2012,moot_2,moot,verb,c2
2013,move_1,move,verb,c2
2014,must_1,must,modal verb,b1
2015,nominate,nominate,verb,c1
2016,nomination,nomination,noun,c1
2017,nominee,nominee,noun,c1
2018,now_1,now then,idiom,c1
2019,talk_1,now you’re talking,idiom,c2
2020,opinion,opinion,noun,b1
2021,oracle_1,oracle,noun,c2
2022,ought-to,ought to,modal verb,b1
2023,perhaps,perhaps,adverb,a2
2024,pointer,pointer,noun,c2
2025,point-to,point to,phrasal verb,c2
2026,posit,posit,verb,c2
2027,postulate_1,postulate,verb,c2
2028,preach,preach,verb,c1
2029,preachy,preachy,adjective,c2
2030,prefigure,prefigure,verb,c2
2031,proffer,proffer,verb,c2
2032,prompt_1,prompt,verb,c1
2033,proposal,proposal,noun,b2
2034,propose,propose,verb,b2
2035,proposer,proposer,noun,c2
2036,proposition_1,proposition,noun,c1
2037,propound,propound,verb,c2
2038,put-forward,put forward,phrasal verb,c1
2039,put,put it to somebody that…,idiom,c2
2040,oar,put/stick your oar in,idiom,c2
2041,put-to,put to,phrasal verb,c1
2042,rather_2,rather,exclamation,c2
2043,receptive,receptive,adjective,c1
2044,receptiveness,receptiveness,noun,c2
2045,receptivity,receptivity,noun,c2
2046,recommend,recommend,verb,a2
2047,recommendation,recommendation,noun,b1
2048,road-map,road map,noun,c2
2049,rule_1,rule,noun,b1
2050,saw_1,saw,noun,c2
2051,say_1,say,verb,b2
2052,say_3,say,exclamation,c2
2053,sermon,sermon,noun,c2
2054,sermonize,sermonize,verb,c2
2055,shall,shall,modal verb,a2
2056,should,should,modal verb,a2
2057,slate_2,slate,verb,c2
2058,steer_2,steer,noun,c2
2059,submit,submit,verb,c2
2060,suggest,suggest,verb,a2
2061,sure_1,sure thing,idiom,c1
2062,tacit,tacit,adjective,c2
2063,tacitly,tacitly,adverb,c2
2064,board_1,take something on board,idiom,c2
2065,blind_1,the blind leading the blind,idiom,c2
2066,theorize,theorize,verb,c2
2067,theorizing,theorizing,noun,c2
2068,tip_1,tip,noun,a2
2069,turn-to,turn to,phrasal verb,c1
2070,urge_1,urge,verb,b2
2071,volunteer_2,volunteer,verb,c1
2072,vote_2,vote,verb,c1
2073,want_1,want,verb,c2
2074,warn,warn,verb,b1
2075,warn-off,warn off,phrasal verb,c2
2076,what,what about…?,idiom,a1
2077,wait_1,what are we waiting for?,idiom,c1
2078,get,"what are you, was he, etc. getting at?",idiom,c2
2079,say_1,whatever you say,idiom,c2
2080,why_1,why not?,idiom,a2
2081,worth_1,worth,adjective,b2
2082,would,would,modal verb,b2
2083,know_1,you never know,idiom,b2
2084,say_1,you said it!,idiom,c2
