subLink,word,type,level
1571,light_2,light,adjective,a1
1572,light-coloured,light-coloured,adjective,b2
1573,lighten,lighten,verb,c1
1574,lightness,lightness,noun,b2
1575,lilac_1,lilac,noun,c2
1576,lilac_2,lilac,adjective,c2
1577,lily-white,lily-white,adjective,c2
1578,lime_1,lime,noun,c2
1579,lime-green_2,lime-green,adjective,c2
1580,line_1,line,noun,a1
1581,livid,livid,adjective,c2
1582,loud_1,loud,adjective,c2
1583,lozenge,lozenge,noun,c2
1584,luminous,luminous,adjective,c2
1585,lurid,lurid,adjective,c2
1586,magenta_1,magenta,adjective,c2
1587,magenta_2,magenta,noun,c2
1588,maroon_1,maroon,adjective,c2
1589,match_2,match,verb,b2
1590,mauve_1,mauve,noun,c2
1591,mauve_2,mauve,adjective,c2
1592,mellow_1,mellow,adjective,c2
1593,midnight-blue_1,midnight blue,noun,c2
1594,midnight-blue_2,midnight blue,adjective,c2
1595,monochrome_2,monochrome,noun,c2
1596,mustard_1,mustard,adjective,c2
1597,mustard_2,mustard,noun,c2
1598,navy-blue_1,navy blue,noun,c2
1599,navy-blue_2,navy blue,adjective,c2
1600,neutral_1,neutral,adjective,c1
1601,nonagon,nonagon,noun,c2
1602,nut-brown,nut-brown,adjective,c2
1603,oatmeal_1,oatmeal,adjective,c2
1604,oatmeal_2,oatmeal,noun,c2
1605,oblong_1,oblong,noun,c2
1606,oblong_2,oblong,adjective,c2
1607,ochre,ochre,noun,c2
1608,octagon,octagon,noun,c2
1609,off-white_1,off-white,adjective,c2
1610,off-white_2,off-white,noun,c2
1611,olive_1,olive,noun,c1
1612,olive_2,olive,adjective,c1
1613,orange_1,orange,noun,a1
1614,orange_2,orange,adjective,a1
1615,oval_1,oval,adjective,c1
1616,oval_2,oval,noun,c1
1617,pale_1,pale,adjective,b1
1618,palely,palely,adverb,c2
1619,paleness,paleness,noun,b2
1620,parabola,parabola,noun,c2
1621,parallel_1,parallel,adjective,b2
1622,parallelogram,parallelogram,noun,c2
1623,peach_1,peach,noun,c2
1624,peach_2,peach,adjective,c2
1625,peachy,peachy,adjective,c2
1626,peacock-blue_1,peacock blue,noun,c2
1627,peacock-blue_2,peacock blue,adjective,c2
1628,pea-green_2,pea-green,adjective,c2
1629,pentagon,pentagon,noun,c2
1630,pentagram,pentagram,noun,c2
1631,pentahedron,pentahedron,noun,c2
1632,perimeter,perimeter,noun,c2
1633,petrol-blue_1,petrol blue,adjective,c2
1634,petrol-blue_2,petrol blue,noun,c2
1635,pillar-box-red_1,pillar-box red,noun,c2
1636,pillar-box-red_2,pillar-box red,adjective,c2
1637,pink_1,pink,adjective,a1
1638,pink_2,pink,noun,a1
1639,pinkish,pinkish,adjective,c1
1640,plummy,plummy,adjective,c2
1641,polygon,polygon,noun,c2
1642,polyhedron,polyhedron,noun,c2
1643,powder-blue_1,powder blue,noun,c2
1644,powder-blue_2,powder blue,adjective,c2
1645,primrose_1,primrose,noun,c2
1646,primrose_2,primrose,adjective,c2
1647,prism,prism,noun,c2
1648,prismatic,prismatic,adjective,c2
1649,puce_1,puce,noun,c2
1650,puce_2,puce,adjective,c2
1651,purple_1,purple,adjective,a1
1652,purple_2,purple,noun,a1
1653,purplish,purplish,adjective,c1
1654,pyramid,pyramid,noun,b2
1655,quadrilateral_1,quadrilateral,noun,c2
1656,quadrilateral_2,quadrilateral,adjective,c2
1657,rectangle,rectangle,noun,c1
1658,rectangular,rectangular,adjective,c1
1659,red_1,red,adjective,a1
1660,red_2,red,noun,a1
1661,reddish,reddish,adjective,c1
1662,redness,redness,noun,b2
1663,rhomboid,rhomboid,noun,c2
1664,rhombus,rhombus,noun,c2
1665,right-angle,right angle,noun,c1
1666,right-angled,right-angled,adjective,c2
1667,right-angled-triangle,right-angled triangle,noun,c2
1668,right-triangle,right triangle,noun,c2
1669,rose_2,rose,adjective,c1
1670,roseate,roseate,adjective,c2
1671,rose-coloured,rose-coloured,adjective,c1
1672,rosy,rosy,adjective,c2
1673,round_1,round,adjective,a2
1674,ruby_1,ruby,adjective,c2
1675,ruby_2,ruby,noun,c2
1676,ruddy_1,ruddy,adjective,c2
1677,run_1,run,verb,c2
1678,russet_1,russet,adjective,c2
1679,saffron_1,saffron,noun,c2
1680,saffron_2,saffron,adjective,c2
1681,salmon-pink_1,salmon pink,adjective,c2
1682,salmon-pink_2,salmon pink,noun,c2
1683,sandy_1,sandy,adjective,c2
1684,sapphire_1,sapphire,noun,c2
1685,sapphire_2,sapphire,adjective,c2
1686,scarlet_1,scarlet,noun,c2
1687,scarlet_2,scarlet,adjective,c2
1688,sea-green_1,sea green,noun,c1
1689,sea-green_2,sea-green,adjective,c1
1690,semicircle,semicircle,noun,c2
1691,sepia_1,sepia,adjective,c2
1692,sepia_2,sepia,noun,c2
1693,shade_1,shade,noun,b2
1694,shape_1,shape,noun,a2
1695,shaped,shaped,adjective,b2
1696,shocking-pink_1,shocking pink,adjective,c2
1697,shocking-pink_2,shocking pink,noun,c2
1698,silver_1,silver,noun,a2
1699,silver_2,silver,adjective,a2
1700,silvery,silvery,adjective,c2
1701,sky-blue_1,sky blue,noun,c1
1702,sky-blue_2,sky-blue,adjective,c1
1703,slate-grey,slate-grey,adjective,c2
1704,smoky,smoky,adjective,c2
1705,snow-white_2,snow-white,adjective,c1
1706,soft,soft,adjective,c1
1707,solid_1,solid,adjective,c1
1708,solid_2,solid,noun,c1
1709,sombre,sombre,adjective,c2
1710,sooty,sooty,adjective,c2
1711,sphere,sphere,noun,c1
1712,spherical,spherical,adjective,c2
1713,spheroid,spheroid,noun,c2
1714,spiral_1,spiral,noun,c1
1715,spiral_2,spiral,adjective,c1
1716,square_1,square,adjective,a2
1717,square_2,square,noun,a2
1718,squarish,squarish,adjective,c1
1719,stain_1,stain,verb,c2
1720,star_1,star,noun,a2
1721,steely,steely,adjective,c2
1722,straight_2,straight,adjective,a2
1723,subtle,subtle,adjective,c1
1724,surface_1,surface,noun,b1
1725,symmetrical,symmetrical,adjective,c2
1726,symmetrically,symmetrically,adverb,c2
1727,symmetry,symmetry,noun,c2
1728,tan_2,tan,noun,c1
1729,tan_3,tan,adjective,c1
1730,tangerine_1,tangerine,adjective,c2
1731,tangerine_2,tangerine,noun,c2
1732,taupe_1,taupe,adjective,c2
1733,taupe_2,taupe,noun,c2
1734,tawny,tawny,adjective,c2
1735,tetrahedron,tetrahedron,noun,c2
1736,tint_1,tint,noun,c2
1737,tone_1,tone,noun,c2
1738,tone_2,tone,verb,c2
1739,trapezium,trapezium,noun,c2
1740,trapezoid,trapezoid,noun,c2
1741,triangle,triangle,noun,b2
1742,triangular,triangular,adjective,c1
1743,trihedron,trihedron,noun,c2
1744,turquoise_1,turquoise,noun,c1
1745,turquoise_2,turquoise,adjective,c1
1746,vermilion_1,vermilion,adjective,c2
1747,vermilion_2,vermilion,noun,c2
1748,vertical_1,vertical,adjective,b2
1749,vibrancy,vibrancy,noun,c2
1750,vibrant,vibrant,adjective,c1
1751,vibrantly,vibrantly,adverb,c1
1752,violet_1,violet,adjective,c1
1753,violet_2,violet,noun,c1
1754,viridian,viridian,noun,c2
1755,vivid,vivid,adjective,b2
1756,white_1,white,adjective,a1
1757,white_2,white,noun,a1
1758,whiteness,whiteness,noun,b2
1759,whitish,whitish,adjective,c1
1760,wishy-washy,wishy-washy,adjective,c2
1761,yellow_1,yellow,adjective,a1
1762,yellow_2,yellow,noun,a1
1763,yellowish,yellowish,adjective,c1
1764,yellowness,yellowness,noun,b2
1765,zigzag_2,zigzag,noun,c2
